Time	Channel C	Channel D
(ms)	(mV)	(mV)

0.58079998	107.35800934	-14.99679470
0.58083198	107.26035309	-14.79537296
0.58086398	107.46177673	-14.79537296
0.58089598	107.66319275	-14.89913654
0.58092798	107.26035309	-14.39252853
0.58095998	107.46177673	-15.50340271
0.58099198	107.05892944	-15.60106182
0.58102398	107.86461639	-15.70482445
0.58105598	107.35800934	-15.30198002
0.58108798	107.26035309	-15.50340271
0.58111998	107.05892944	-15.90624714
0.58115198	107.26035309	-15.50340271
0.58118398	107.35800934	-15.19821739
0.58121598	106.75984955	-15.80248260
0.58124798	107.26035309	-15.80248260
0.58127998	106.96127319	-15.50340271
0.58131198	107.05892944	-15.80248260
0.58134398	106.96127319	-16.30909157
0.58137598	107.05892944	-15.39963913
0.58140798	107.26035309	-14.99679470
0.58143998	107.16268921	-15.70482445
0.58147198	107.35800934	-15.50340271
0.58150398	107.26035309	-16.60817146
0.58153598	107.16268921	-15.50340271
0.58156798	106.75984955	-15.90624714
0.58159998	106.46076965	-15.90624714
0.58163198	106.75984955	-15.80248260
0.58166398	107.26035309	-15.50340271
0.58169598	106.75984955	-16.40675163
0.58172798	106.96127319	-16.51051331
0.58175998	106.75984955	-16.71193695
0.58179198	106.85750580	-16.20532799
0.58182398	107.05892944	-16.91335678
0.58185598	107.16268921	-16.80959511
0.58188798	106.75984955	-16.20532799
0.58191998	107.55943298	-17.01101685
0.58195198	106.96127319	-16.30909157
0.58198398	106.65608215	-16.10766792
0.58201598	107.05892944	-16.10766792
0.58204798	107.16268921	-16.51051331
0.58207998	107.16268921	-16.40675163
0.58211198	106.35700226	-16.10766792
0.58214398	106.85750580	-16.40675163
0.58217598	106.46076965	-16.91335678
0.58220798	107.26035309	-15.90624714
0.58223998	106.75984955	-16.30909157
0.58227198	106.46076965	-17.92046928
0.58230398	106.65608215	-16.71193695
0.58233598	107.26035309	-16.80959511
0.58236798	106.96127319	-17.21243858
0.58239998	107.05892944	-17.11478043
0.58243198	105.95415497	-17.41386032
0.58246398	106.35700226	-17.31620216
0.58249598	106.55842590	-18.12189102
0.58252798	106.46076965	-17.61528397
0.58255998	106.05792236	-17.21243858
0.58259198	106.85750580	-17.92046928
0.58262398	106.85750580	-17.21243858
0.58265598	107.05892944	-18.12189102
0.58268798	106.65608215	-17.92046928
0.58271998	106.75984955	-17.92046928
0.58275198	106.46076965	-18.12189102
0.58278398	106.85750580	-17.81670570
0.58281598	107.05892944	-18.12189102
0.58284798	106.46076965	-17.71904564
0.58287998	106.65608215	-18.21954918
0.58291198	106.96127319	-17.71904564
0.58294398	106.96127319	-18.01812744
0.58297598	106.96127319	-18.01812744
0.58300798	106.96127319	-18.42097282
0.58303998	106.55842590	-18.42097282
0.58307198	106.35700226	-18.12189102
0.58310398	106.46076965	-18.92147446
0.58313598	106.75984955	-18.92147446
0.58316798	106.46076965	-19.42808342
0.58319998	106.55842590	-18.92147446
0.58323198	107.05892944	-18.72615814
0.58326398	106.75984955	-18.72615814
0.58329598	106.25934601	-18.21954918
0.58332798	106.65608215	-18.62239265
0.58335998	106.35700226	-18.62239265
0.58339198	106.25934601	-18.62239265
0.58342398	106.65608215	-18.52473450
0.58345598	107.05892944	-18.42097282
0.58348798	106.35700226	-19.12289810
0.58351998	106.35700226	-19.22665977
0.58355198	106.35700226	-19.12289810
0.58358398	105.95415497	-19.12289810
0.58361598	106.85750580	-19.42808342
0.58364798	105.45365906	-18.42097282
0.58367998	106.85750580	-19.52574348
0.58371198	105.75884247	-19.22665977
0.58374398	106.55842590	-19.52574348
0.58377598	106.15558624	-19.62950516
0.58380798	106.75984955	-19.92858696
0.58383998	106.46076965	-19.83092880
0.58387198	106.25934601	-19.52574348
0.58390398	106.15558624	-19.42808342
0.58393598	106.05792236	-19.42808342
0.58396798	106.96127319	-19.42808342
0.58399998	106.15558624	-19.32431984
0.58403198	106.46076965	-19.52574348
0.58406398	106.05792236	-19.52574348
0.58409598	106.75984955	-19.92858696
0.58412798	107.16268921	-19.92858696
0.58415998	106.75984955	-19.62950516
0.58419198	106.46076965	-20.13000870
0.58422398	106.96127319	-19.83092880
0.58425598	106.65608215	-19.92858696
0.58428798	106.46076965	-20.33143044
0.58431998	106.46076965	-20.03234863
0.58435198	106.46076965	-19.62950516
0.58438398	107.05892944	-20.03234863
0.58441598	106.46076965	-20.73427582
0.58444798	106.15558624	-20.03234863
0.58447998	106.65608215	-19.72716331
0.58451198	106.05792236	-20.33143044
0.58454398	106.35700226	-20.53285217
0.58457598	106.65608215	-21.33854103
0.58460798	105.85649872	-20.13000870
0.58463998	106.75984955	-21.13711929
0.58467198	106.25934601	-20.03234863
0.58470398	106.35700226	-20.73427582
0.58473598	106.85750580	-21.33854103
0.58476798	105.95415497	-20.93569756
0.58479998	106.25934601	-21.13711929
0.58483198	106.35700226	-21.03946114
0.58486398	105.75884247	-21.24088287
0.58489598	105.95415497	-20.83803749
0.58492798	106.46076965	-21.33854103
0.58495998	106.15558624	-20.43519402
0.58499198	106.05792236	-21.03946114
0.58502398	105.55741882	-21.03946114
0.58505598	106.05792236	-21.13711929
0.58508798	106.75984955	-20.83803749
0.58511998	106.46076965	-21.44230461
0.58515198	106.46076965	-21.94280815
0.58518398	106.15558624	-21.94280815
0.58521598	106.35700226	-21.53996468
0.58524798	105.75884247	-21.44230461
0.58527998	105.65507507	-21.03946114
0.58531198	106.05792236	-21.84514999
0.58534398	106.75984955	-21.24088287
0.58537598	105.55741882	-21.84514999
0.58540798	106.35700226	-22.34565163
0.58543998	106.05792236	-22.04656982
0.58547198	106.25934601	-22.54707336
0.58550398	106.05792236	-21.74138451
0.58553598	106.25934601	-21.74138451
0.58556798	106.25934601	-21.94280815
0.58559998	106.46076965	-22.24799347
0.58563198	106.05792236	-22.34565163
0.58566398	105.75884247	-22.04656982
0.58569598	105.95415497	-22.54707336
0.58572798	106.05792236	-22.54707336
0.58575998	105.45365906	-22.24799347
0.58579198	106.15558624	-22.54707336
0.58582398	105.75884247	-22.14422989
0.58585598	105.75884247	-22.65083694
0.58588798	106.46076965	-22.85225868
0.58591998	106.55842590	-22.54707336
0.58595198	105.85649872	-22.94991875
0.58598398	105.55741882	-22.94991875
0.58601598	105.55741882	-23.25510406
0.58604798	105.25833893	-23.25510406
0.58607998	106.65608215	-22.04656982
0.58611198	106.15558624	-22.34565163
0.58614398	105.55741882	-22.94991875
0.58617598	106.15558624	-22.74849701
0.58620798	105.85649872	-23.05368233
0.58623998	106.55842590	-22.04656982
0.58627198	105.75884247	-22.04656982
0.58630398	105.75884247	-23.15134048
0.58633598	106.15558624	-22.85225868
0.58636798	106.05792236	-23.55418587
0.58639998	105.75884247	-23.15134048
0.58643198	105.25833893	-23.65184402
0.58646398	106.35700226	-23.15134048
0.58649598	105.85649872	-22.85225868
0.58652798	105.65507507	-23.45042229
0.58655998	105.85649872	-22.94991875
0.58659198	105.95415497	-23.95702934
0.58662398	106.05792236	-23.75560760
0.58665598	106.25934601	-23.45042229
0.58668798	106.15558624	-23.75560760
0.58671998	105.25833893	-23.05368233
0.58675198	106.15558624	-22.74849701
0.58678398	106.05792236	-22.94991875
0.58681598	105.95415497	-23.15134048
0.58684798	105.75884247	-22.74849701
0.58687998	105.85649872	-23.35276222
0.58691198	105.65507507	-23.65184402
0.58694398	105.05691528	-23.65184402
0.58697598	105.45365906	-23.15134048
0.58700798	105.75884247	-24.05468750
0.58703998	105.85649872	-23.95702934
0.58707198	105.55741882	-23.65184402
0.58710398	105.85649872	-25.06180000
0.58713598	105.55741882	-24.05468750
0.58716798	105.35599518	-24.35987282
0.58719998	105.15457153	-24.05468750
0.58723198	105.65507507	-24.65895653
0.58726398	105.35599518	-24.96414185
0.58729598	105.95415497	-24.05468750
0.58732798	106.05792236	-24.05468750
0.58735998	105.45365906	-24.56129646
0.58739198	105.95415497	-24.56129646
0.58742398	105.85649872	-24.25611115
0.58745598	105.55741882	-24.56129646
0.58748798	105.65507507	-25.16556168
0.58751998	105.45365906	-24.25611115
0.58755198	105.15457153	-24.96414185
0.58758398	105.65507507	-24.15845299
0.58761598	105.55741882	-24.76271820
0.58764798	105.15457153	-24.45753288
0.58767998	105.35599518	-24.65895653
0.58771198	105.55741882	-25.46464348
0.58774398	106.05792236	-25.16556168
0.58777598	105.85649872	-24.56129646
0.58780798	105.35599518	-24.35987282
0.58783998	105.65507507	-24.76271820
0.58787198	106.15558624	-25.16556168
0.58790398	105.25833893	-25.16556168
0.58793598	105.75884247	-24.76271820
0.58796798	105.55741882	-25.16556168
0.58799998	105.35599518	-25.16556168
0.58803198	105.45365906	-25.16556168
0.58806398	105.05691528	-25.46464348
0.58809598	105.35599518	-25.76982880
0.58812798	105.55741882	-25.26322174
0.58815998	105.25833893	-25.26322174
0.58819198	105.45365906	-25.56840706
0.58822398	105.35599518	-24.96414185
0.58825598	105.15457153	-26.17267418
0.58828798	105.45365906	-25.36698532
0.58831998	104.85549164	-25.86748886
0.58835198	105.25833893	-25.97125053
0.58838398	105.95415497	-25.56840706
0.58841598	105.55741882	-25.56840706
0.58844798	105.15457153	-26.27033234
0.58847998	105.05691528	-26.47175407
0.58851198	106.35700226	-25.97125053
0.58854398	104.95315552	-26.37409592
0.58857598	105.35599518	-26.37409592
0.58860798	105.45365906	-26.67317772
0.58863998	105.35599518	-26.17267418
0.58867198	104.85549164	-25.46464348
0.58870398	105.95415497	-25.97125053
0.58873598	105.25833893	-25.97125053
0.58876798	105.15457153	-25.76982880
0.58879998	105.85649872	-26.37409592
0.58883198	105.15457153	-26.37409592
0.58886398	105.65507507	-27.07602119
0.58889598	104.95315552	-27.07602119
0.58892798	105.15457153	-26.77693939
0.58895998	104.65406799	-26.97836304
0.58899198	105.55741882	-26.57551765
0.58902398	105.05691528	-26.57551765
0.58905598	105.25833893	-26.47175407
0.58908798	104.95315552	-26.67317772
0.58911998	105.05691528	-27.17978287
0.58915198	105.05691528	-26.67317772
0.58918398	104.95315552	-26.87459755
0.58921598	104.75173187	-27.27744293
0.58924798	105.15457153	-26.67317772
0.58927998	105.25833893	-27.07602119
0.58931198	105.05691528	-27.47886467
0.58934398	105.25833893	-27.98547173
0.58937598	104.35498810	-26.97836304
0.58940798	105.05691528	-26.97836304
0.58943998	105.15457153	-26.87459755
0.58947198	105.15457153	-27.47886467
0.58950398	105.35599518	-27.38120651
0.58953598	104.65406799	-27.98547173
0.58956798	104.95315552	-27.88171005
0.58959998	105.55741882	-27.78404999
0.58963198	105.05691528	-28.38221359
0.58966398	104.45265198	-28.28455353
0.58969598	105.35599518	-28.28455353
0.58972798	105.15457153	-28.08313179
0.58975998	105.25833893	-27.47886467
0.58979198	104.55641174	-28.18079185
0.58982398	104.75173187	-27.47886467
0.58985598	104.85549164	-28.28455353
0.58988798	104.04980469	-27.58262825
0.58991998	105.05691528	-28.08313179
0.58995198	105.05691528	-27.98547173
0.58998398	105.25833893	-27.17978287
0.59001598	105.25833893	-27.68028641
0.59004798	104.85549164	-27.17978287
0.59007998	105.05691528	-28.28455353
0.59011198	105.05691528	-28.28455353
0.59014398	104.85549164	-27.88171005
0.59017598	104.55641174	-28.48597717
0.59020798	104.75173187	-27.98547173
0.59023998	104.25122833	-28.48597717
0.59027198	104.75173187	-28.88882065
0.59030398	104.95315552	-28.98648071
0.59033598	104.65406799	-28.88882065
0.59036798	104.55641174	-28.88882065
0.59039998	105.15457153	-28.38221359
0.59043198	105.15457153	-28.78505707
0.59046398	104.75173187	-28.88882065
0.59049598	104.55641174	-28.58363533
0.59052798	105.65507507	-28.88882065
0.59055998	104.55641174	-28.38221359
0.59059198	104.65406799	-29.18790245
0.59062398	104.45265198	-29.18790245
0.59065598	104.95315552	-29.38932419
0.59068798	104.25122833	-29.29166603
0.59071998	104.65406799	-29.09024239
0.59075198	104.65406799	-29.69450951
0.59078398	104.25122833	-28.98648071
0.59081598	104.95315552	-28.98648071
0.59084798	104.65406799	-29.59074593
0.59087998	104.25122833	-29.29166603
0.59091198	104.65406799	-29.69450951
0.59094398	103.95214844	-29.49308777
0.59097598	104.15356445	-29.49308777
0.59100798	104.25122833	-29.99358940
0.59103998	104.04980469	-29.49308777
0.59107198	104.04980469	-29.49308777
0.59110398	104.55641174	-29.79216957
0.59113598	105.35599518	-29.69450951
0.59116798	104.04980469	-30.19501305
0.59119998	104.65406799	-29.49308777
0.59123198	104.35498810	-29.89593124
0.59126398	104.25122833	-29.89593124
0.59129598	104.45265198	-30.39643478
0.59132798	104.04980469	-30.19501305
0.59135998	104.55641174	-30.29877472
0.59139198	104.35498810	-30.09735489
0.59142398	103.95214844	-30.09735489
0.59145598	104.55641174	-30.39643478
0.59148798	104.75173187	-30.19501305
0.59151998	103.95214844	-29.79216957
0.59155198	104.35498810	-29.99358940
0.59158398	104.55641174	-30.90304184
0.59161598	104.04980469	-30.59785652
0.59164798	104.04980469	-30.90304184
0.59167998	104.15356445	-30.39643478
0.59171198	104.75173187	-30.79927826
0.59174398	104.75173187	-30.59785652
0.59177598	104.25122833	-31.10446358
0.59180798	104.75173187	-30.79927826
0.59183998	104.65406799	-30.59785652
0.59187198	104.65406799	-30.59785652
0.59190398	104.45265198	-30.90304184
0.59193598	104.15356445	-30.29877472
0.59196798	104.35498810	-31.50730705
0.59199998	104.25122833	-30.59785652
0.59203198	104.15356445	-31.00070190
0.59206398	104.55641174	-30.90304184
0.59209598	103.65306854	-31.50730705
0.59212798	104.04980469	-31.50730705
0.59215998	104.15356445	-31.40354729
0.59219198	103.75072479	-30.90304184
0.59222398	104.04980469	-31.20212364
0.59225598	104.45265198	-30.70162010
0.59228798	103.25022125	-31.50730705
0.59231998	104.25122833	-31.20212364
0.59235198	104.55641174	-31.40354729
0.59238398	103.75072479	-32.00781250
0.59241598	104.15356445	-31.40354729
0.59244798	103.85448456	-32.00781250
0.59247998	104.35498810	-31.70873070
0.59251198	103.34787750	-32.00781250
0.59254398	104.55641174	-31.20212364
0.59257598	103.85448456	-31.80638885
0.59260798	104.15356445	-32.11157608
0.59263998	103.75072479	-32.51441956
0.59267198	103.85448456	-32.41065598
0.59270398	103.95214844	-31.80638885
0.59273598	103.65306854	-32.11157608
0.59276798	103.85448456	-31.60496521
0.59279998	103.65306854	-31.10446358
0.59283198	104.15356445	-32.31299973
0.59286398	104.04980469	-32.11157608
0.59289598	103.75072479	-32.20923233
0.59292798	104.35498810	-32.31299973
0.59295998	103.85448456	-32.20923233
0.59299198	103.25022125	-32.41065598
0.59302398	103.45163727	-32.51441956
0.59305598	103.45163727	-32.61207962
0.59308798	103.75072479	-32.20923233
0.59311998	103.54930115	-32.20923233
0.59315198	103.85448456	-33.01492310
0.59318398	103.45163727	-32.71583939
0.59321598	104.15356445	-33.41776657
0.59324798	103.54930115	-33.01492310
0.59327998	104.15356445	-33.01492310
0.59331198	103.54930115	-32.71583939
0.59334398	103.75072479	-32.51441956
0.59337598	104.15356445	-33.31400299
0.59340798	103.45163727	-32.91115952
0.59343998	103.45163727	-33.41776657
0.59347198	104.04980469	-33.21634293
0.59350398	103.34787750	-33.31400299
0.59353598	102.54829407	-33.41776657
0.59356798	103.85448456	-33.11258316
0.59359998	103.75072479	-33.61919022
0.59363198	103.95214844	-33.01492310
0.59366398	103.15255737	-33.31400299
0.59369598	103.95214844	-32.81350327
0.59372798	103.85448456	-33.51542664
0.59375998	103.25022125	-33.61919022
0.59379198	103.85448456	-33.01492310
0.59382398	103.85448456	-33.51542664
0.59385598	103.25022125	-33.41776657
0.59388798	102.84737396	-33.82061386
0.59391998	103.34787750	-34.02203369
0.59395198	103.45163727	-33.31400299
0.59398398	103.95214844	-33.41776657
0.59401598	103.34787750	-33.11258316
0.59404798	103.25022125	-33.51542664
0.59407998	103.04879761	-33.61919022
0.59411198	103.45163727	-34.02203369
0.59414398	103.15255737	-33.82061386
0.59417598	103.25022125	-33.51542664
0.59420798	103.15255737	-33.82061386
0.59423998	103.15255737	-34.52253723
0.59427198	103.04879761	-34.52253723
0.59430398	103.65306854	-33.82061386
0.59433598	103.54930115	-34.42487717
0.59436798	103.25022125	-33.82061386
0.59439998	102.95114136	-34.11969376
0.59443198	103.65306854	-33.21634293
0.59446398	103.54930115	-34.42487717
0.59449598	103.45163727	-34.11969376
0.59452798	103.25022125	-34.62630081
0.59455998	103.04879761	-34.32111740
0.59459198	102.84737396	-35.32822418
0.59462398	102.84737396	-35.23056793
0.59465598	103.15255737	-34.92538071
0.59468798	103.34787750	-34.62630081
0.59471998	102.84737396	-35.52964783
0.59475198	102.84737396	-34.11969376
0.59478398	102.84737396	-34.92538071
0.59481598	103.34787750	-34.92538071
0.59484798	102.65206146	-34.62630081
0.59487998	102.74971771	-35.12680435
0.59491198	102.84737396	-34.92538071
0.59494398	103.34787750	-35.12680435
0.59497598	102.54829407	-34.62630081
0.59500798	102.84737396	-35.12680435
0.59503998	102.74971771	-35.63341141
0.59507198	102.84737396	-35.12680435
0.59510398	103.04879761	-34.82772064
0.59513598	102.95114136	-35.12680435
0.59516798	103.04879761	-35.83483124
0.59519998	102.74971771	-35.23056793
0.59523198	102.84737396	-35.32822418
0.59526398	102.24921417	-35.12680435
0.59529598	102.95114136	-35.43199158
0.59532798	103.04879761	-36.13391113
0.59535998	102.34687042	-35.63341141
0.59539198	102.24921417	-36.03625488
0.59542398	103.15255737	-35.83483124
0.59545598	102.65206146	-36.03625488
0.59548798	102.84737396	-36.33533478
0.59551998	101.95013428	-36.33533478
0.59555198	102.54829407	-36.33533478
0.59558398	102.84737396	-36.73818207
0.59561598	102.54829407	-35.93249512
0.59564798	102.45063019	-36.13391113
0.59567998	101.64495087	-36.43909836
0.59571198	102.24921417	-36.13391113
0.59574398	103.04879761	-36.73818207
0.59577598	101.95013428	-36.93960571
0.59580798	102.54829407	-36.73818207
0.59583998	102.65206146	-36.64052200
0.59587198	102.34687042	-36.73818207
0.59590398	102.74971771	-36.13391113
0.59593598	102.24921417	-37.54386902
0.59596798	102.54829407	-36.84194565
0.59599998	102.65206146	-36.23767853
0.59603198	102.45063019	-36.53675842
0.59606398	102.54829407	-35.93249512
0.59609598	102.14544678	-36.23767853
0.59612798	102.34687042	-36.93960571
0.59615998	102.54829407	-37.24478531
0.59619198	101.64495087	-36.93960571
