# Freq(Hz)	Amp(mV)
21509.740260	19.342187
21611.201299	18.011985
21712.662338	16.443732
21814.123377	14.670955
21915.584416	12.728881
22017.045455	10.653814
22118.506494	8.482589
22219.967532	6.252205
22321.428571	4.000137
22422.889610	1.770640
22524.350649	0.562167
22625.811688	2.606505
22727.272727	4.617619
22828.733766	6.500558
22930.194805	8.226166
23031.655844	9.770935
23133.116883	11.114883
23234.577922	12.241426
23336.038961	13.137547
23437.500000	13.794031
23538.961039	14.205684
23640.422078	14.371495
23741.883117	14.294725
23843.344156	13.982883
23944.805195	13.447578
24046.266234	12.704252
24147.727273	11.771776
24249.188312	10.671949
24350.649351	9.428901
24452.110390	8.068450
24553.571429	6.617439
24655.032468	5.103102
24756.493506	3.552539
24857.954545	1.992625
24959.415584	0.458935
25060.876623	1.074955
25162.337662	2.520505
25263.798701	3.889975
25365.259740	5.163141
25466.720779	6.323879
25568.181818	7.358286
25669.642857	8.254463
25771.103896	9.002465
25872.564935	9.594316
25974.025974	10.024073
26075.487013	10.287921
26176.948052	10.384302
26278.409091	10.314048
26379.870130	10.080500
26481.331169	9.689591
26582.792208	9.149866
26684.253247	8.472426
26785.714286	7.670774
26887.175325	6.760568
26988.636364	5.759285
27090.097403	4.685800
27191.558442	3.559929
27293.019481	2.401993
27394.480519	1.232782
27495.941558	0.109309
27597.402597	1.075023
27698.863636	2.168035
27800.324675	3.203639
27901.785714	4.166890
28003.246753	5.045284
28104.707792	5.828102
28206.168831	6.506258
28307.629870	7.072194
28409.090909	7.519815
28510.551948	7.844458
28612.012987	8.042909
28713.474026	8.113470
28814.935065	8.056067
28916.396104	7.872368
29017.857143	7.565908
29119.318182	7.142179
29220.779221	6.608682
29322.240260	5.974906
29423.701299	5.252240
29525.162338	4.453816
29626.623377	3.594290
29728.084416	2.689622
29829.545455	1.757117
29931.006494	0.818208
30032.467532	0.211938
30133.928571	1.073811
30235.389610	1.953852
30336.850649	2.786548
30438.311688	3.556596
30539.772727	4.252281
30641.233766	4.864049
30742.694805	5.384286
30844.155844	5.807206
30945.616883	6.128723
31047.077922	6.346294
31148.538961	6.458769
31250.000000	6.466258
31351.461039	6.370047
31452.922078	6.172565
31554.383117	5.877426
31655.844156	5.489506
31757.305195	5.015057
31858.766234	4.461809
31960.227273	3.839046
32061.688312	3.157602
32163.149351	2.429783
32264.610390	1.669218
32366.071429	0.890832
32467.532468	0.121936
32568.993506	0.667553
32670.454545	1.410493
32771.915584	2.113971
32873.376623	2.764634
32974.837662	3.351480
33076.298701	3.865607
33177.759740	4.300322
33279.220779	4.651179
33380.681818	4.915907
33482.142857	5.094240
33583.603896	5.187642
33685.064935	5.198987
33786.525974	5.132192
33887.987013	4.991864
33989.448052	4.782976
34090.909091	4.510612
34192.370130	4.179807
34293.831169	3.795483
34395.292208	3.362491
34496.753247	2.885752
34598.214286	2.370458
34699.675325	1.822321
34801.136364	1.247876
34902.597403	0.655198
35004.058442	0.083357
35105.519481	0.566101
35206.980519	1.163602
35308.441558	1.744071
35409.902597	2.295468
35511.363636	2.806795
35612.824675	3.267725
35714.285714	3.668925
35815.746753	4.002423
35917.207792	4.261926
36018.668831	4.443059
36120.129870	4.543492
36221.590909	4.562964
36323.051948	4.503192
36424.512987	4.367681
36525.974026	4.161463
36627.435065	3.890779
36728.896104	3.562746
36830.357143	3.185031
36931.818182	2.765562
37033.279221	2.312299
37134.740260	1.833082
37236.201299	1.335574
37337.662338	0.827415
37439.123377	0.318132
37540.584416	0.208148
37642.045455	0.702016
37743.506494	1.185295
37844.967532	1.646258
37946.428571	2.077824
38047.889610	2.473391
38149.350649	2.826696
38250.811688	3.131922
38352.272727	3.383883
38453.733766	3.578213
38555.194805	3.711570
38656.655844	3.781793
38758.116883	3.788033
38859.577922	3.730809
38961.038961	3.612009
39062.500000	3.434805
39163.961039	3.203518
39265.422078	2.923419
39366.883117	2.600497
39468.344156	2.241220
39569.805195	1.852304
39671.266234	1.440523
39772.727273	1.012579
39874.188312	0.575084
39975.649351	0.135841
40077.110390	0.306089
40178.571429	0.735053
40280.032468	1.149763
40381.493506	1.543935
40482.954545	1.911677
40584.415584	2.247258
40685.876623	2.545198
40787.337662	2.800407
40888.798701	3.008355
40990.259740	3.165243
41091.720779	3.268166
41193.181818	3.315239
41294.642857	3.305682
41396.103896	3.239865
41497.564935	3.119306
41599.025974	2.946628
41700.487013	2.725479
41801.948052	2.460433
41903.409091	2.156855
42004.870130	1.820756
42106.331169	1.458637
42207.792208	1.077315
42309.253247	0.683781
42410.714286	0.285296
42512.175325	0.116263
42613.636364	0.504473
42715.097403	0.881011
42816.558442	1.238912
42918.019481	1.573264
43019.480519	1.879758
43120.941558	2.154554
43222.402597	2.394199
43323.863636	2.595555
43425.324675	2.755761
43526.785714	2.872250
43628.246753	2.942809
43729.707792	2.965711
43831.168831	2.939868
43932.629870	2.865016
44034.090909	2.741871
44135.551948	2.572264
44237.012987	2.359195
44338.474026	2.106821
44439.935065	1.820357
44541.396104	1.505900
44642.857143	1.170190
44744.318182	0.820337
44845.779221	0.463553
44947.240260	0.107526
45048.701299	0.244830
45150.162338	0.582905
45251.623377	0.904013
45353.084416	1.203795
45454.545455	1.478868
45556.006494	1.726597
45657.467532	1.944954
45758.928571	2.132354
45860.389610	2.287507
45961.850649	2.409284
46063.311688	2.496616
46164.772727	2.548453
46266.233766	2.563774
46367.694805	2.541656
46469.155844	2.481387
46570.616883	2.382625
46672.077922	2.245577
46773.538961	2.071171
46875.000000	1.861223
46976.461039	1.618553
47077.922078	1.347046
47179.383117	1.051653
47280.844156	0.738345
47382.305195	0.414225
47483.766234	0.093900
47585.227273	0.248664
47686.688312	0.562700
47788.149351	0.861500
47889.610390	1.137736
47991.071429	1.386267
48092.532468	1.603314
48193.993506	1.786411
48295.454545	1.934332
48396.915584	2.046922
48498.376623	2.124852
48599.837662	2.169321
48701.298701	2.181752
