# Freq(Hz)	Amp(mV)
127945.696721	0.444157
128073.770492	0.435694
128201.844262	0.515341
128329.918033	0.639461
128457.991803	0.762630
128586.065574	0.856389
128714.139344	0.903962
128842.213115	0.896437
128970.286885	0.831310
129098.360656	0.711819
129226.434426	0.546491
129354.508197	0.349497
129482.581967	0.152173
129610.655738	0.159552
129738.729508	0.353100
129866.803279	0.539452
129994.877049	0.692271
130122.950820	0.801636
130251.024590	0.863661
130379.098361	0.879578
130507.172131	0.855344
130635.245902	0.801021
130763.319672	0.729770
130891.393443	0.656281
131019.467213	0.594267
131147.540984	0.553059
131275.614754	0.535087
131403.688525	0.537286
131531.762295	0.555848
131659.836066	0.589509
131787.909836	0.638568
131915.983607	0.701452
132044.057377	0.772297
132172.131148	0.841229
132300.204918	0.896397
132428.278689	0.926282
132556.352459	0.921518
132684.426230	0.876137
132812.500000	0.788293
132940.573770	0.660534
133068.647541	0.499810
133196.721311	0.317994
133324.795082	0.142114
133452.868852	0.140212
133580.942623	0.304034
133709.016393	0.464793
133837.090164	0.601602
133965.163934	0.711811
134093.237705	0.800383
134221.311475	0.877941
134349.385246	0.957514
134477.459016	1.049399
134605.532787	1.156403
134733.606557	1.272502
134861.680328	1.385302
134989.754098	1.479990
135117.827869	1.542764
135245.901639	1.563113
135373.975410	1.535119
135502.049180	1.458018
135630.122951	1.336180
135758.196721	1.178587
135886.270492	0.997886
136014.344262	0.809054
136142.418033	0.627675
136270.491803	0.467689
136398.565574	0.338286
136526.639344	0.240575
136654.713115	0.169721
136782.786885	0.136350
136910.860656	0.180257
137038.934426	0.291319
137167.008197	0.435193
137295.081967	0.590265
137423.155738	0.738900
137551.229508	0.864806
137679.303279	0.953710
137807.377049	0.994656
137935.450820	0.981281
138063.524590	0.912981
138191.598361	0.796257
138319.672131	0.647404
138447.745902	0.500179
138575.819672	0.420300
138703.893443	0.469751
138831.967213	0.607857
138960.040984	0.760808
139088.114754	0.886594
139216.188525	0.963990
139344.262295	0.983017
139472.336066	0.942022
139600.409836	0.847132
139728.483607	0.713134
139856.557377	0.567117
139984.631148	0.457033
140112.704918	0.444124
140240.778689	0.530221
140368.852459	0.652394
140496.926230	0.760748
140625.000000	0.829867
140753.073770	0.848595
140881.147541	0.815141
141009.221311	0.735523
141137.295082	0.623670
141265.368852	0.503518
141393.442623	0.413065
141521.516393	0.394525
141649.590164	0.446816
141777.663934	0.523258
141905.737705	0.583534
142033.811475	0.605790
142161.885246	0.580288
142289.959016	0.505264
142418.032787	0.385128
142546.106557	0.230458
142674.180328	0.079536
142802.254098	0.179433
142930.327869	0.367170
143058.401639	0.544854
143186.475410	0.696354
143314.549180	0.811942
143442.622951	0.886103
143570.696721	0.917645
143698.770492	0.909823
143826.844262	0.870246
143954.918033	0.810453
144082.991803	0.744830
144211.065574	0.688134
144339.139344	0.650913
144467.213115	0.634431
144595.286885	0.629805
144723.360656	0.622927
144851.434426	0.600522
144979.508197	0.553399
145107.581967	0.477163
145235.655738	0.371877
145363.729508	0.241875
145491.803279	0.101034
145619.877049	0.103095
145747.950820	0.259347
145876.024590	0.418492
146004.098361	0.563088
146132.172131	0.683287
146260.245902	0.771301
146388.319672	0.821332
146516.393443	0.829886
146644.467213	0.796103
146772.540984	0.722063
146900.614754	0.613146
147028.688525	0.478854
147156.762295	0.335990
147284.836066	0.223076
147412.909836	0.219796
147540.983607	0.315721
147669.057377	0.424233
147797.131148	0.506968
147925.204918	0.547865
148053.278689	0.538937
148181.352459	0.477722
148309.426230	0.367885
148437.500000	0.226142
148565.573770	0.149609
148693.647541	0.299758
148821.721311	0.524639
148949.795082	0.756464
149077.868852	0.971989
149205.942623	1.154761
149334.016393	1.291911
149462.090164	1.374340
149590.163934	1.397266
149718.237705	1.360619
149846.311475	1.269170
149974.385246	1.132357
150102.459016	0.963934
150230.532787	0.781597
150358.606557	0.606876
150486.680328	0.464869
150614.754098	0.378626
150742.827869	0.348639
150870.901639	0.342400
150998.975410	0.323763
151127.049180	0.274163
