# Freq(Hz)	Amp(mV)
963345.864662	0.765007
964651.211362	0.419428
965956.558062	0.051686
967261.904762	0.312791
968567.251462	0.633494
969872.598162	0.886122
971177.944862	1.049908
972483.291562	1.113608
973788.638262	1.077343
975093.984962	0.954673
976399.331662	0.777121
977704.678363	0.607414
979010.025063	0.552318
980315.371763	0.663670
981620.718463	0.849963
982926.065163	1.018814
984231.411863	1.121454
985536.758563	1.133974
986842.105263	1.048118
988147.451963	0.868052
989452.798663	0.608598
990758.145363	0.294706
992063.492063	0.089668
993368.838764	0.409760
994674.185464	0.718819
995979.532164	0.969093
997284.878864	1.138486
998590.225564	1.214333
999895.572264	1.194434
1001200.918964	1.088359
1002506.265664	0.919589
1003811.612364	0.731344
1005116.959064	0.598189
1006422.305764	0.602806
1007727.652464	0.726974
1009032.999165	0.877924
1010338.345865	0.991248
1011643.692565	1.036163
1012949.039265	1.002522
1014254.385965	0.895817
1015559.732665	0.737458
1016865.079365	0.571800
1018170.426065	0.480030
1019475.772765	0.532013
1020781.119465	0.673433
1022086.466165	0.815096
1023391.812865	0.907792
1024697.159566	0.929756
1026002.506266	0.876700
1027307.852966	0.760513
1028613.199666	0.614921
1029918.546366	0.511203
1031223.893066	0.541342
1032529.239766	0.694926
1033834.586466	0.882769
1035139.933166	1.042579
1036445.279866	1.141067
1037750.626566	1.161929
1039055.973266	1.101654
1040361.319967	0.968532
1041666.666667	0.783390
1042972.013367	0.584433
1044277.360067	0.442116
1045582.706767	0.442260
1046888.053467	0.550922
1048193.400167	0.663742
1049498.746867	0.722639
1050804.093567	0.703572
1052109.440267	0.600970
1053414.786967	0.425188
1054720.133668	0.224398
1056025.480368	0.255124
1057330.827068	0.528604
1058636.173768	0.825161
1059941.520468	1.089913
1061246.867168	1.293515
1062552.213868	1.415921
1063857.560568	1.445935
1065162.907268	1.381993
1066468.253968	1.232797
1067773.600668	1.018092
1069078.947368	0.771663
1070384.294069	0.553439
1071689.640769	0.467321
1072994.987469	0.555683
1074300.334169	0.704345
1075605.680869	0.821272
1076911.027569	0.868573
1078216.374269	0.833739
1079521.720969	0.718970
