# Freq(Hz)	Amp(mV)
124007.936508	21.680958
125313.283208	13.603885
126618.629908	5.125570
127923.976608	3.063416
129229.323308	10.038781
130534.670008	15.416456
131840.016708	18.822172
133145.363409	20.112033
134450.710109	19.345212
135756.056809	16.762508
137061.403509	12.752971
138366.750209	7.815055
139672.096909	2.583470
140977.443609	3.012944
142282.790309	7.515533
143588.137009	11.073123
144893.483709	13.339741
146198.830409	14.167972
147504.177109	13.560918
148809.523810	11.659086
150114.870510	8.719937
151420.217210	5.093973
152725.563910	1.314910
154030.910610	2.906431
155336.257310	6.276697
156641.604010	8.926023
157946.950710	10.601800
159252.297410	11.183453
160557.644110	10.664807
161862.990810	9.147141
163168.337510	6.825324
164473.684211	3.971406
165779.030911	1.029759
167084.377611	2.344335
168389.724311	4.980049
169695.071011	7.041590
171000.417711	8.322305
172305.764411	8.723508
173611.111111	8.239279
174916.457811	6.951419
176221.804511	5.018992
177527.151211	2.668119
178832.497911	0.518139
180137.844612	2.484409
181443.191312	4.632602
182748.538012	6.280647
184053.884712	7.269719
185359.231412	7.521350
186664.578112	7.034120
187969.924812	5.881021
189275.271512	4.203420
190580.618212	2.219697
191885.964912	0.796403
193191.311612	2.376389
194496.658312	4.158427
195802.005013	5.530582
197107.351713	6.344955
198412.698413	6.538528
199718.045113	6.121993
201023.391813	5.182751
202328.738513	3.903592
203634.085213	2.664357
204939.431913	2.312934
206244.778613	3.205417
207550.125313	4.421264
208855.472013	5.407435
210160.818713	5.949631
211466.165414	5.962752
212771.512114	5.441830
214076.858814	4.448798
215382.205514	3.111518
216687.552214	1.682434
217992.898914	1.182672
219298.245614	2.323459
220603.592314	3.575645
221908.939014	4.508653
223214.285714	4.989731
224519.632414	4.966379
225824.979114	4.444919
227130.325815	3.484037
228435.672515	2.188714
229741.019215	0.728302
231046.365915	0.963541
232351.712615	2.394699
233657.059315	3.608148
234962.406015	4.466196
236267.752715	4.886754
237573.099415	4.834234
238878.446115	4.320975
240183.792815	3.405767
241489.139515	2.191212
242794.486216	0.855842
244099.832916	0.859149
245405.179616	2.140929
246710.526316	3.254798
248015.873016	4.041441
249321.219716	4.421868
250626.566416	4.363071
251931.913116	3.876932
253237.259816	3.018220
254542.606516	1.881591
255847.953216	0.635719
257153.299916	0.901941
258458.646617	2.125322
259763.993317	3.166949
261069.340017	3.901813
262374.686717	4.260014
263680.033417	4.212807
264985.380117	3.773294
266290.726817	2.995935
267596.073517	1.978783
268901.420217	0.924014
270206.766917	0.871390
271512.113617	1.854799
272817.460317	2.767923
274122.807018	3.413786
275428.153718	3.716480
276733.500418	3.647715
278038.847118	3.221188
279344.193818	2.492367
280649.540518	1.569605
281954.887218	0.767750
283260.233918	1.135378
284565.580618	2.059504
285870.927318	2.870817
287176.274018	3.417210
288481.620718	3.627910
289786.967419	3.474873
291092.314119	2.968205
292397.660819	2.153226
293703.007519	1.106567
295008.354219	0.159724
296313.700919	1.314318
297619.047619	2.448225
298924.394319	3.402376
300229.741019	4.093144
301535.087719	4.464926
302840.434419	4.494686
304145.781119	4.194892
305451.127820	3.615057
306756.474520	2.845763
308061.821220	2.040102
309367.167920	1.491378
310672.514620	1.564475
311977.861320	2.051778
313283.208020	2.530714
314588.554720	2.810509
315893.901420	2.822911
317199.248120	2.559105
318504.594820	2.053205
319809.941520	1.385796
321115.288221	0.769041
322420.634921	0.871842
323725.981621	1.535520
325031.328321	2.180367
326336.675021	2.648195
327642.021721	2.874463
328947.368421	2.833543
330252.715121	2.531578
331558.061821	2.004411
332863.408521	1.319058
334168.755221	0.619778
335474.101921	0.614068
336779.448622	1.270623
338084.795322	1.876354
339390.142022	2.299661
340695.488722	2.490083
342000.835422	2.430411
343306.182122	2.133260
344611.528822	1.642807
345916.875522	1.052191
347222.222222	0.646945
348527.568922	0.954086
349832.915622	1.545720
351138.262322	2.067206
352443.609023	2.413180
353748.955723	2.536399
355054.302423	2.421516
356359.649123	2.080985
357664.995823	1.553912
358970.342523	0.912361
360275.689223	0.395373
361581.035923	0.772421
362886.382623	1.388148
364191.729323	1.892365
365497.076023	2.209233
366802.422723	2.303114
368107.769424	2.165819
369413.116124	1.816517
370718.462824	1.306197
372023.809524	0.755655
373329.156224	0.615459
374634.502924	1.115377
375939.849624	1.691976
377245.196324	2.151045
378550.543024	2.420504
379855.889724	2.464419
381161.236424	2.273500
382466.583124	1.863053
383771.929825	1.270509
385077.276525	0.551434
386382.623225	0.227708
387687.969925	0.990488
388993.316625	1.667161
390298.663325	2.193936
391604.010025	2.522216
392909.356725	2.622875
394214.703425	2.489052
395520.050125	2.136934
396825.396825	1.604909
398130.743525	0.954370
399436.090226	0.331575
400741.436926	0.608142
402046.783626	1.219224
403352.130326	1.716849
404657.477026	2.034128
405962.823726	2.139271
407268.170426	2.024366
408573.517126	1.704338
409878.863826	1.215684
411184.210526	0.618394
412489.557226	0.208245
413794.903926	0.762056
415100.250627	1.328977
416405.597327	1.765542
417710.944027	2.022455
419016.290727	2.073369
420321.637427	1.915265
421626.984127	1.571765
422932.330827	1.105636
424237.677527	0.698256
425543.024227	0.809731
426848.370927	1.336354
428153.717627	1.890082
429459.064327	2.334063
430764.411028	2.604805
432069.757728	2.669010
433375.104428	2.517365
434680.451128	2.163015
435985.797828	1.639990
437291.144528	1.002957
438596.491228	0.366007
439901.837928	0.526748
441207.184628	1.130553
442512.531328	1.639515
443817.878028	1.985783
