C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_3rd_resonator.son DE_EMBEDDED Lk=14.0
FREQUENCY (GHz), DB[S21]-2D_3rd_resonator
7.956,-0.0929748
7.95733,-0.092765
7.958,-0.0926614
7.95964,-0.0924153
7.962,-0.0920751
7.964,-0.0918001
7.966,-0.0915359
7.968,-0.0912818
7.97,-0.0910369
7.972,-0.0908006
7.974,-0.0905722
7.976,-0.0903513
7.978,-0.0901373
7.98,-0.0899297
7.982,-0.089728
7.984,-0.0895319
7.986,-0.0893411
7.988,-0.0891551
7.99,-0.0889736
7.992,-0.0887964
7.994,-0.0886232
7.996,-0.0884538
7.998,-0.0882878
8,-0.0881252
8.002,-0.0879657
8.004,-0.0878092
8.006,-0.0876554
8.008,-0.0875042
8.01,-0.0873554
8.012,-0.087209
8.014,-0.0870648
8.016,-0.0869227
8.018,-0.0867825
8.02,-0.0866442
8.022,-0.0865077
8.024,-0.0863728
8.026,-0.0862396
8.028,-0.0861078
8.03,-0.0859775
8.032,-0.0858486
8.034,-0.0857209
8.036,-0.0855945
8.038,-0.0854693
8.04,-0.0853452
8.042,-0.0852222
8.044,-0.0851002
8.046,-0.0849792
8.048,-0.0848592
8.05,-0.08474
8.052,-0.0846217
8.054,-0.0845043
8.056,-0.0843876
8.058,-0.0842717
8.06,-0.0841565
8.062,-0.084042
8.064,-0.0839282
8.066,-0.083815
8.068,-0.0837025
8.07,-0.0835906
8.072,-0.0834792
8.074,-0.0833684
8.076,-0.0832581
8.078,-0.0831484
8.08,-0.0830392
8.082,-0.0829304
8.084,-0.0828221
8.086,-0.0827143
8.088,-0.0826069
8.09,-0.0824999
8.092,-0.0823934
8.094,-0.0822873
8.096,-0.0821815
8.098,-0.0820761
8.1,-0.0819711
8.102,-0.0818664
8.104,-0.0817621
8.106,-0.0816582
8.108,-0.0815545
8.11,-0.0814512
8.112,-0.0813482
8.114,-0.0812455
8.116,-0.0811431
8.118,-0.0810409
8.12,-0.0809391
8.122,-0.0808376
8.124,-0.0807363
8.126,-0.0806353
8.128,-0.0805345
8.13,-0.080434
8.132,-0.0803338
8.134,-0.0802338
8.136,-0.080134
8.138,-0.0800345
8.14,-0.0799352
8.142,-0.0798361
8.144,-0.0797373
8.146,-0.0796387
8.148,-0.0795403
8.15,-0.0794421
8.152,-0.0793441
8.154,-0.0792463
8.156,-0.0791488
8.158,-0.0790514
8.16,-0.0789543
8.162,-0.0788573
8.164,-0.0787605
8.166,-0.0786639
8.168,-0.0785676
8.17,-0.0784714
8.172,-0.0783753
8.174,-0.0782795
8.176,-0.0781839
8.178,-0.0780884
8.18,-0.0779931
8.182,-0.077898
8.184,-0.0778031
8.186,-0.0777083
8.188,-0.0776137
8.19,-0.0775193
8.192,-0.0774251
8.194,-0.077331
8.196,-0.0772371
8.198,-0.0771433
8.2,-0.0770497
8.202,-0.0769563
8.204,-0.0768631
8.206,-0.07677
8.208,-0.0766771
8.21,-0.0765843
8.212,-0.0764917
8.214,-0.0763992
8.216,-0.0763069
8.218,-0.0762148
8.22,-0.0761228
8.222,-0.076031
8.224,-0.0759393
8.226,-0.0758478
8.228,-0.0757565
8.23,-0.0756653
8.232,-0.0755742
8.234,-0.0754833
8.236,-0.0753926
8.238,-0.075302
8.24,-0.0752115
8.242,-0.0751212
8.244,-0.0750311
8.246,-0.0749411
8.248,-0.0748513
8.25,-0.0747616
8.252,-0.074672
8.254,-0.0745827
8.256,-0.0744934
8.258,-0.0744043
8.26,-0.0743154
8.262,-0.0742266
8.264,-0.0741379
8.266,-0.0740494
8.268,-0.0739611
8.27,-0.0738729
8.272,-0.0737848
8.274,-0.0736969
8.276,-0.0736092
8.278,-0.0735215
8.28,-0.0734341
8.282,-0.0733468
8.284,-0.0732596
8.286,-0.0731726
8.288,-0.0730857
8.29,-0.072999
8.292,-0.0729124
8.294,-0.072826
8.296,-0.0727397
8.298,-0.0726535
8.3,-0.0725675
8.302,-0.0724817
8.304,-0.072396
8.306,-0.0723104
8.308,-0.072225
8.31,-0.0721398
8.312,-0.0720547
8.314,-0.0719697
8.316,-0.0718849
8.318,-0.0718002
8.32,-0.0717157
8.322,-0.0716313
8.324,-0.0715471
8.326,-0.071463
8.328,-0.0713791
8.33,-0.0712953
8.332,-0.0712117
8.334,-0.0711282
8.336,-0.0710449
8.338,-0.0709617
8.34,-0.0708786
8.342,-0.0707957
8.344,-0.070713
8.346,-0.0706304
8.348,-0.070548
8.35,-0.0704657
8.352,-0.0703835
8.354,-0.0703015
8.356,-0.0702197
8.358,-0.070138
8.36,-0.0700564
8.362,-0.069975
8.364,-0.0698938
8.366,-0.0698127
8.368,-0.0697318
8.37,-0.069651
8.372,-0.0695703
8.374,-0.0694898
8.376,-0.0694095
8.378,-0.0693293
8.38,-0.0692493
8.382,-0.0691694
8.384,-0.0690896
8.386,-0.06901
8.388,-0.0689306
8.39,-0.0688513
8.392,-0.0687722
8.394,-0.0686932
8.396,-0.0686144
8.398,-0.0685357
8.4,-0.0684572
8.402,-0.0683789
8.404,-0.0683006
8.406,-0.0682226
8.408,-0.0681447
8.41,-0.0680669
8.412,-0.0679893
8.414,-0.0679119
8.416,-0.0678346
8.418,-0.0677575
8.42,-0.0676805
8.422,-0.0676037
8.424,-0.067527
8.426,-0.0674505
8.428,-0.0673742
8.43,-0.067298
8.432,-0.0672219
8.434,-0.067146
8.436,-0.0670703
8.438,-0.0669947
8.44,-0.0669193
8.442,-0.066844
8.444,-0.0667689
8.446,-0.066694
8.448,-0.0666192
8.45,-0.0665446
8.452,-0.0664701
8.454,-0.0663958
8.456,-0.0663216
8.458,-0.0662476
8.46,-0.0661738
8.462,-0.0661001
8.464,-0.0660266
8.466,-0.0659532
8.468,-0.06588
8.47,-0.0658069
8.472,-0.0657341
8.474,-0.0656613
8.476,-0.0655888
8.478,-0.0655164
8.48,-0.0654441
8.482,-0.065372
8.484,-0.0653001
8.486,-0.0652283
8.488,-0.0651567
8.49,-0.0650853
8.492,-0.065014
8.494,-0.0649429
8.496,-0.0648719
8.498,-0.0648011
8.5,-0.0647305
8.502,-0.06466
8.504,-0.0645897
8.506,-0.0645196
8.508,-0.0644496
8.51,-0.0643798
8.512,-0.0643101
8.514,-0.0642406
8.516,-0.0641713
8.518,-0.0641021
8.52,-0.0640331
8.522,-0.0639643
8.524,-0.0638956
8.526,-0.0638271
8.528,-0.0637587
8.53,-0.0636905
8.532,-0.0636225
8.534,-0.0635547
8.536,-0.063487
8.538,-0.0634195
8.54,-0.0633521
8.542,-0.0632849
8.544,-0.0632179
8.546,-0.063151
8.548,-0.0630843
8.55,-0.0630178
8.552,-0.0629515
8.554,-0.0628853
8.556,-0.0628192
8.558,-0.0627534
8.56,-0.0626877
8.562,-0.0626222
8.564,-0.0625568
8.566,-0.0624916
8.568,-0.0624266
8.57,-0.0623617
8.572,-0.0622971
8.574,-0.0622325
8.576,-0.0621682
8.578,-0.062104
8.58,-0.06204
8.582,-0.0619762
8.584,-0.0619125
8.586,-0.061849
8.588,-0.0617856
8.59,-0.0617225
8.592,-0.0616595
8.594,-0.0615967
8.596,-0.061534
8.598,-0.0614715
8.6,-0.0614092
8.602,-0.0613471
8.604,-0.0612851
8.606,-0.0612233
8.608,-0.0611617
8.61,-0.0611002
8.612,-0.0610389
8.614,-0.0609778
8.616,-0.0609169
8.618,-0.0608562
8.62,-0.0607956
8.622,-0.0607352
8.624,-0.0606749
8.626,-0.0606149
8.628,-0.060555
8.63,-0.0604953
8.632,-0.0604358
8.634,-0.0603764
8.636,-0.0603172
8.638,-0.0602582
8.64,-0.0601994
8.642,-0.0601407
8.644,-0.0600822
8.646,-0.0600239
8.648,-0.0599658
8.65,-0.0599079
8.652,-0.0598501
8.654,-0.0597925
8.656,-0.0597351
8.658,-0.0596779
8.66,-0.0596208
8.662,-0.0595639
8.664,-0.0595072
8.666,-0.0594507
8.668,-0.0593943
8.67,-0.0593382
8.672,-0.0592822
8.674,-0.0592264
8.676,-0.0591707
8.678,-0.0591153
8.68,-0.05906
8.682,-0.0590049
8.684,-0.05895
8.686,-0.0588953
8.688,-0.0588407
8.69,-0.0587864
8.692,-0.0587322
8.694,-0.0586782
8.696,-0.0586243
8.698,-0.0585707
8.7,-0.0585172
8.702,-0.0584639
8.704,-0.0584108
8.706,-0.0583579
8.708,-0.0583052
8.71,-0.0582526
8.712,-0.0582002
8.714,-0.058148
8.716,-0.058096
8.718,-0.0580442
8.72,-0.0579926
8.722,-0.0579411
8.724,-0.0578898
8.726,-0.0578387
8.728,-0.0577878
8.73,-0.0577371
8.732,-0.0576866
8.734,-0.0576362
8.736,-0.057586
8.738,-0.057536
8.74,-0.0574862
8.742,-0.0574366
8.744,-0.0573872
8.746,-0.0573379
8.748,-0.0572889
8.75,-0.05724
8.752,-0.0571913
8.754,-0.0571428
8.756,-0.0570945
8.758,-0.0570464
8.76,-0.0569984
8.762,-0.0569507
8.764,-0.0569031
8.766,-0.0568557
8.768,-0.0568085
8.77,-0.0567615
8.772,-0.0567147
8.774,-0.056668
8.776,-0.0566216
8.778,-0.0565753
8.78,-0.0565293
8.782,-0.0564834
8.784,-0.0564377
8.786,-0.0563922
8.788,-0.0563469
8.79,-0.0563017
8.792,-0.0562568
8.794,-0.056212
8.796,-0.0561675
8.798,-0.0561231
8.8,-0.0560789
8.802,-0.0560349
8.804,-0.0559911
8.806,-0.0559475
8.808,-0.0559041
8.81,-0.0558609
8.812,-0.0558178
8.814,-0.055775
8.816,-0.0557323
8.818,-0.0556898
8.82,-0.0556475
8.822,-0.0556055
8.824,-0.0555636
8.826,-0.0555219
8.828,-0.0554804
8.83,-0.055439
8.832,-0.0553979
8.834,-0.055357
8.836,-0.0553162
8.838,-0.0552757
8.84,-0.0552353
8.842,-0.0551951
8.844,-0.0551552
8.846,-0.0551154
8.848,-0.0550758
8.85,-0.0550364
8.852,-0.0549972
8.854,-0.0549582
8.856,-0.0549194
8.858,-0.0548808
8.86,-0.0548424
8.862,-0.0548041
8.864,-0.0547661
8.866,-0.0547283
8.868,-0.0546906
8.87,-0.0546532
8.872,-0.0546159
8.874,-0.0545788
8.876,-0.054542
8.878,-0.0545053
8.88,-0.0544688
8.882,-0.0544325
8.884,-0.0543965
8.886,-0.0543606
8.888,-0.0543249
8.89,-0.0542894
8.892,-0.0542541
8.894,-0.054219
8.896,-0.0541841
8.898,-0.0541494
8.9,-0.0541149
8.902,-0.0540805
8.904,-0.0540464
8.906,-0.0540125
8.908,-0.0539788
8.91,-0.0539452
8.912,-0.0539119
8.914,-0.0538788
8.916,-0.0538459
8.918,-0.0538131
8.92,-0.0537806
8.922,-0.0537482
8.924,-0.0537161
8.926,-0.0536842
8.928,-0.0536524
8.93,-0.0536209
8.932,-0.0535895
8.934,-0.0535584
8.936,-0.0535274
8.938,-0.0534967
8.94,-0.0534661
8.942,-0.0534358
8.944,-0.0534056
8.946,-0.0533757
8.948,-0.0533459
8.95,-0.0533164
8.952,-0.053287
8.954,-0.0532579
8.956,-0.0532289
8.958,-0.0532002
8.96,-0.0531716
8.962,-0.0531433
8.964,-0.0531152
8.966,-0.0530872
8.968,-0.0530595
8.97,-0.0530319
8.972,-0.0530046
8.974,-0.0529774
8.976,-0.0529505
8.978,-0.0529238
8.98,-0.0528972
8.982,-0.0528709
8.984,-0.0528448
8.986,-0.0528188
8.988,-0.0527931
8.99,-0.0527676
8.992,-0.0527423
8.994,-0.0527172
8.996,-0.0526922
8.998,-0.0526675
9,-0.052643
9.002,-0.0526187
9.004,-0.0525946
9.006,-0.0525707
9.008,-0.052547
9.01,-0.0525235
9.012,-0.0525002
9.014,-0.0524772
9.016,-0.0524543
9.018,-0.0524316
9.02,-0.0524091
9.022,-0.0523869
9.024,-0.0523648
9.026,-0.0523429
9.028,-0.0523213
9.03,-0.0522998
9.032,-0.0522786
9.034,-0.0522575
9.036,-0.0522367
9.038,-0.0522161
9.04,-0.0521956
9.042,-0.0521754
9.044,-0.0521554
9.046,-0.0521356
9.048,-0.052116
9.05,-0.0520966
9.052,-0.0520774
9.054,-0.0520584
9.056,-0.0520396
9.058,-0.0520211
9.06,-0.0520027
9.062,-0.0519845
9.064,-0.0519666
9.066,-0.0519488
9.068,-0.0519313
9.07,-0.0519139
9.072,-0.0518968
9.074,-0.0518799
9.076,-0.0518632
9.078,-0.0518467
9.08,-0.0518304
9.082,-0.0518143
9.084,-0.0517984
9.086,-0.0517827
9.088,-0.0517672
9.09,-0.051752
9.092,-0.0517369
9.094,-0.051722
9.096,-0.0517074
9.098,-0.051693
9.1,-0.0516787
9.102,-0.0516647
9.104,-0.0516509
9.106,-0.0516373
9.108,-0.0516239
9.11,-0.0516107
9.112,-0.0515978
9.114,-0.051585
9.116,-0.0515724
9.118,-0.0515601
9.12,-0.0515479
9.122,-0.051536
9.124,-0.0515243
9.126,-0.0515128
9.128,-0.0515015
9.13,-0.0514904
9.132,-0.0514795
9.134,-0.0514688
9.136,-0.0514583
9.138,-0.0514481
9.14,-0.051438
9.142,-0.0514282
9.144,-0.0514186
9.146,-0.0514092
9.148,-0.0513999
9.15,-0.0513909
9.152,-0.0513822
9.154,-0.0513736
9.156,-0.0513652
9.158,-0.0513571
9.16,-0.0513491
9.162,-0.0513414
9.164,-0.0513338
9.166,-0.0513265
9.168,-0.0513194
9.17,-0.0513125
9.172,-0.0513059
9.174,-0.0512994
9.176,-0.0512931
9.178,-0.0512871
9.18,-0.0512812
9.182,-0.0512756
9.184,-0.0512702
9.186,-0.051265
9.188,-0.05126
9.19,-0.0512552
9.192,-0.0512506
9.194,-0.0512463
9.196,-0.0512421
9.198,-0.0512382
9.2,-0.0512345
9.202,-0.051231
9.204,-0.0512277
9.206,-0.0512246
9.208,-0.0512217
9.21,-0.0512191
9.212,-0.0512166
9.214,-0.0512144
9.216,-0.0512123
9.218,-0.0512105
9.22,-0.0512089
9.222,-0.0512075
9.224,-0.0512064
9.226,-0.0512054
9.228,-0.0512047
9.23,-0.0512041
9.232,-0.0512038
9.234,-0.0512037
9.236,-0.0512038
9.238,-0.0512041
9.24,-0.0512046
9.242,-0.0512054
9.244,-0.0512063
9.246,-0.0512075
9.248,-0.0512089
9.25,-0.0512105
9.252,-0.0512123
9.254,-0.0512143
9.256,-0.0512165
9.258,-0.051219
9.26,-0.0512216
9.262,-0.0512245
9.264,-0.0512276
9.266,-0.0512309
9.268,-0.0512344
9.27,-0.0512381
9.272,-0.0512421
9.274,-0.0512462
9.276,-0.0512506
9.278,-0.0512552
9.28,-0.05126
9.282,-0.051265
9.284,-0.0512702
9.286,-0.0512757
9.288,-0.0512813
9.29,-0.0512872
9.292,-0.0512933
9.294,-0.0512996
9.296,-0.0513061
9.298,-0.0513128
9.3,-0.0513198
9.302,-0.0513269
9.304,-0.0513343
9.306,-0.0513419
9.308,-0.0513497
9.31,-0.0513577
9.312,-0.0513659
9.314,-0.0513744
9.316,-0.051383
9.318,-0.0513919
9.32,-0.051401
9.322,-0.0514103
9.324,-0.0514198
9.326,-0.0514295
9.328,-0.0514395
9.33,-0.0514496
9.332,-0.05146
9.334,-0.0514706
9.336,-0.0514814
9.338,-0.0514924
9.34,-0.0515037
9.342,-0.0515151
9.344,-0.0515268
9.346,-0.0515387
9.348,-0.0515508
9.35,-0.0515631
9.352,-0.0515756
9.354,-0.0515883
9.356,-0.0516013
9.358,-0.0516145
9.36,-0.0516279
9.362,-0.0516415
9.364,-0.0516553
9.366,-0.0516693
9.368,-0.0516836
9.37,-0.051698
9.372,-0.0517127
9.374,-0.0517276
9.376,-0.0517427
9.378,-0.0517581
9.38,-0.0517736
9.382,-0.0517894
9.384,-0.0518053
9.386,-0.0518215
9.388,-0.0518379
9.39,-0.0518546
9.392,-0.0518714
9.394,-0.0518885
9.396,-0.0519057
9.398,-0.0519232
9.4,-0.0519409
9.402,-0.0519588
9.404,-0.051977
9.406,-0.0519953
9.408,-0.0520139
9.41,-0.0520327
9.412,-0.0520517
9.414,-0.0520709
9.416,-0.0520903
9.418,-0.05211
9.42,-0.0521298
9.422,-0.0521499
9.424,-0.0521702
9.426,-0.0521907
9.428,-0.0522115
9.43,-0.0522324
9.432,-0.0522536
9.434,-0.0522749
9.436,-0.0522965
9.438,-0.0523183
9.44,-0.0523404
9.442,-0.0523626
9.444,-0.0523851
9.446,-0.0524078
9.448,-0.0524306
9.45,-0.0524538
9.452,-0.0524771
9.454,-0.0525006
9.456,-0.0525244
9.458,-0.0525484
9.46,-0.0525725
9.462,-0.052597
9.464,-0.0526216
9.466,-0.0526464
9.468,-0.0526715
9.47,-0.0526967
9.472,-0.0527222
9.474,-0.0527479
9.476,-0.0527739
9.478,-0.0528
9.48,-0.0528264
9.482,-0.0528529
9.484,-0.0528797
9.486,-0.0529067
9.488,-0.0529339
9.49,-0.0529614
9.492,-0.052989
9.494,-0.0530169
9.496,-0.053045
9.498,-0.0530733
9.5,-0.0531018
9.502,-0.0531306
9.504,-0.0531595
9.506,-0.0531887
9.508,-0.0532181
9.51,-0.0532477
9.512,-0.0532775
9.514,-0.0533075
9.516,-0.0533378
9.518,-0.0533682
9.52,-0.0533989
9.522,-0.0534298
9.524,-0.0534609
9.526,-0.0534923
9.528,-0.0535238
9.53,-0.0535556
9.532,-0.0535876
9.534,-0.0536198
9.536,-0.0536522
9.538,-0.0536848
9.54,-0.0537177
9.542,-0.0537507
9.544,-0.053784
9.546,-0.0538175
9.548,-0.0538512
9.55,-0.0538851
9.552,-0.0539193
9.554,-0.0539537
9.556,-0.0539882
9.558,-0.054023
9.56,-0.054058
9.562,-0.0540933
9.564,-0.0541287
9.566,-0.0541644
9.568,-0.0542002
9.57,-0.0542363
9.572,-0.0542726
9.574,-0.0543092
9.576,-0.0543459
9.578,-0.0543828
9.58,-0.05442
9.582,-0.0544574
9.584,-0.054495
9.586,-0.0545328
9.588,-0.0545709
9.59,-0.0546091
9.592,-0.0546476
9.594,-0.0546863
9.596,-0.0547252
9.598,-0.0547643
9.6,-0.0548036
9.602,-0.0548431
9.604,-0.0548829
9.606,-0.0549229
9.608,-0.0549631
9.61,-0.0550035
9.612,-0.0550441
9.614,-0.0550849
9.616,-0.055126
9.618,-0.0551673
9.62,-0.0552088
9.622,-0.0552505
9.624,-0.0552924
9.626,-0.0553345
9.628,-0.0553769
9.63,-0.0554194
9.632,-0.0554622
9.634,-0.0555052
9.636,-0.0555484
9.638,-0.0555918
9.64,-0.0556355
9.642,-0.0556793
9.644,-0.0557234
9.646,-0.0557677
9.648,-0.0558122
9.65,-0.0558569
9.652,-0.0559018
9.654,-0.0559469
9.656,-0.0559923
9.658,-0.0560379
9.66,-0.0560837
9.662,-0.0561297
9.664,-0.0561759
9.666,-0.0562223
9.668,-0.056269
9.67,-0.0563158
9.672,-0.0563629
9.674,-0.0564102
9.676,-0.0564577
9.678,-0.0565054
9.68,-0.0565534
9.682,-0.0566015
9.684,-0.0566499
9.686,-0.0566984
9.688,-0.0567472
9.69,-0.0567962
9.692,-0.0568455
9.694,-0.0568949
9.696,-0.0569445
9.698,-0.0569944
9.7,-0.0570445
9.702,-0.0570948
9.704,-0.0571453
9.706,-0.057196
9.708,-0.0572469
9.71,-0.0572981
9.712,-0.0573494
9.714,-0.057401
9.716,-0.0574528
9.718,-0.0575048
9.72,-0.057557
9.722,-0.0576094
9.724,-0.0576621
9.726,-0.0577149
9.728,-0.057768
9.73,-0.0578212
9.732,-0.0578747
9.734,-0.0579284
9.736,-0.0579824
9.738,-0.0580365
9.74,-0.0580908
9.742,-0.0581454
9.744,-0.0582002
9.746,-0.0582551
9.748,-0.0583103
9.75,-0.0583657
9.752,-0.0584214
9.754,-0.0584772
9.756,-0.0585332
9.758,-0.0585895
9.76,-0.058646
9.762,-0.0587027
9.764,-0.0587596
9.766,-0.0588167
9.768,-0.058874
9.77,-0.0589315
9.772,-0.0589893
9.774,-0.0590472
9.776,-0.0591054
9.778,-0.0591638
9.78,-0.0592223
9.782,-0.0592811
9.784,-0.0593402
9.786,-0.0593994
9.788,-0.0594588
9.79,-0.0595185
9.792,-0.0595783
9.794,-0.0596384
9.796,-0.0596987
9.798,-0.0597592
9.8,-0.0598199
9.802,-0.0598808
9.804,-0.0599419
9.806,-0.0600032
9.808,-0.0600648
9.81,-0.0601266
9.812,-0.0601885
9.814,-0.0602507
9.816,-0.0603131
9.818,-0.0603757
9.82,-0.0604385
9.822,-0.0605015
9.824,-0.0605648
9.826,-0.0606282
9.828,-0.0606918
9.83,-0.0607557
9.832,-0.0608198
9.834,-0.0608841
9.836,-0.0609485
9.838,-0.0610132
9.84,-0.0610782
9.842,-0.0611433
9.844,-0.0612086
9.846,-0.0612741
9.848,-0.0613399
9.85,-0.0614058
9.852,-0.061472
9.854,-0.0615384
9.856,-0.061605
9.858,-0.0616718
9.86,-0.0617388
9.862,-0.061806
9.864,-0.0618734
9.866,-0.061941
9.868,-0.0620089
9.87,-0.0620769
9.872,-0.0621452
9.874,-0.0622136
9.876,-0.0622823
9.878,-0.0623512
9.88,-0.0624203
9.882,-0.0624895
9.884,-0.062559
9.886,-0.0626288
9.888,-0.0626987
9.89,-0.0627688
9.892,-0.0628391
9.894,-0.0629097
9.896,-0.0629804
9.898,-0.0630514
9.9,-0.0631225
9.902,-0.0631939
9.904,-0.0632655
9.906,-0.0633372
9.908,-0.0634092
9.91,-0.0634814
9.912,-0.0635538
9.914,-0.0636264
9.916,-0.0636993
9.918,-0.0637723
9.92,-0.0638455
9.922,-0.0639189
9.924,-0.0639926
9.926,-0.0640664
9.928,-0.0641405
9.93,-0.0642147
9.932,-0.0642892
9.934,-0.0643639
9.936,-0.0644387
9.938,-0.0645138
9.94,-0.0645891
9.942,-0.0646646
9.944,-0.0647403
9.946,-0.0648162
9.948,-0.0648923
9.95,-0.0649686
9.952,-0.0650451
9.954,-0.0651218
9.956,-0.0651987
9.958,-0.0652759
9.96,-0.0653532
9.962,-0.0654307
9.964,-0.0655085
9.966,-0.0655864
9.968,-0.0656646
9.97,-0.0657429
9.972,-0.0658215
9.974,-0.0659002
9.976,-0.0659792
9.978,-0.0660583
9.98,-0.0661377
9.982,-0.0662173
9.984,-0.0662971
9.986,-0.066377
9.988,-0.0664572
9.99,-0.0665376
9.992,-0.0666182
9.994,-0.066699
9.996,-0.06678
9.998,-0.0668612
10,-0.0669426
C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_3rd_resonator.son DE_EMBEDDED Lk=15.0
FREQUENCY (GHz), DB[S21]-2D_3rd_resonator
6,-0.199078
6.002,-0.198982
6.004,-0.198886
6.006,-0.198789
6.008,-0.198693
6.01,-0.198597
6.012,-0.1985
6.014,-0.198403
6.016,-0.198307
6.018,-0.19821
6.02,-0.198113
6.022,-0.198016
6.024,-0.197919
6.026,-0.197822
6.028,-0.197725
6.03,-0.197627
6.032,-0.19753
6.034,-0.197432
6.036,-0.197335
6.038,-0.197237
6.04,-0.197139
6.042,-0.197041
6.044,-0.196943
6.046,-0.196845
6.048,-0.196747
6.05,-0.196649
6.052,-0.19655
6.054,-0.196452
6.056,-0.196353
6.058,-0.196255
6.06,-0.196156
6.062,-0.196057
6.064,-0.195958
6.066,-0.195859
6.068,-0.19576
6.07,-0.195661
6.072,-0.195562
6.074,-0.195462
6.076,-0.195363
6.078,-0.195263
6.08,-0.195164
6.082,-0.195064
6.084,-0.194964
6.086,-0.194865
6.088,-0.194765
6.09,-0.194664
6.092,-0.194564
6.094,-0.194464
6.096,-0.194364
6.098,-0.194263
6.1,-0.194163
6.102,-0.194062
6.104,-0.193962
6.106,-0.193861
6.108,-0.19376
6.11,-0.193659
6.112,-0.193558
6.114,-0.193457
6.116,-0.193356
6.118,-0.193254
6.12,-0.193153
6.122,-0.193051
6.124,-0.19295
6.126,-0.192848
6.128,-0.192746
6.13,-0.192645
6.132,-0.192543
6.134,-0.192441
6.136,-0.192339
6.138,-0.192236
6.14,-0.192134
6.142,-0.192032
6.144,-0.191929
6.146,-0.191827
6.148,-0.191724
6.15,-0.191622
6.152,-0.191519
6.154,-0.191416
6.156,-0.191313
6.158,-0.19121
6.16,-0.191107
6.162,-0.191003
6.164,-0.1909
6.166,-0.190797
6.168,-0.190693
6.17,-0.19059
6.172,-0.190486
6.174,-0.190382
6.176,-0.190278
6.178,-0.190174
6.18,-0.19007
6.182,-0.189966
6.184,-0.189862
6.186,-0.189758
6.188,-0.189654
6.19,-0.189549
6.192,-0.189445
6.194,-0.18934
6.196,-0.189235
6.198,-0.189131
6.2,-0.189026
6.202,-0.188921
6.204,-0.188816
6.206,-0.188711
6.208,-0.188605
6.21,-0.1885
6.212,-0.188395
6.214,-0.188289
6.216,-0.188184
6.218,-0.188078
6.22,-0.187972
6.222,-0.187866
6.224,-0.187761
6.226,-0.187655
6.228,-0.187549
6.23,-0.187442
6.232,-0.187336
6.234,-0.18723
6.236,-0.187124
6.238,-0.187017
6.24,-0.186911
6.242,-0.186804
6.244,-0.186697
6.246,-0.18659
6.248,-0.186483
6.25,-0.186376
6.252,-0.186269
6.254,-0.186162
6.256,-0.186055
6.258,-0.185948
6.26,-0.18584
6.262,-0.185733
6.264,-0.185625
6.266,-0.185518
6.268,-0.18541
6.27,-0.185302
6.272,-0.185194
6.274,-0.185086
6.276,-0.184978
6.278,-0.18487
6.28,-0.184762
6.282,-0.184654
6.284,-0.184545
6.286,-0.184437
6.288,-0.184329
6.29,-0.18422
6.292,-0.184111
6.294,-0.184002
6.296,-0.183894
6.298,-0.183785
6.3,-0.183676
6.302,-0.183567
6.304,-0.183457
6.306,-0.183348
6.308,-0.183239
6.31,-0.18313
6.312,-0.18302
6.314,-0.18291
6.316,-0.182801
6.318,-0.182691
6.32,-0.182581
6.322,-0.182471
6.324,-0.182362
6.326,-0.182252
6.328,-0.182141
6.33,-0.182031
6.332,-0.181921
6.334,-0.181811
6.336,-0.1817
6.338,-0.18159
6.34,-0.181479
6.342,-0.181369
6.344,-0.181258
6.346,-0.181147
6.348,-0.181036
6.35,-0.180925
6.352,-0.180814
6.354,-0.180703
6.356,-0.180592
6.358,-0.180481
6.36,-0.180369
6.362,-0.180258
6.364,-0.180146
6.366,-0.180035
6.368,-0.179923
6.37,-0.179811
6.372,-0.1797
6.374,-0.179588
6.376,-0.179476
6.378,-0.179364
6.38,-0.179252
6.382,-0.17914
6.384,-0.179027
6.386,-0.178915
6.388,-0.178803
6.39,-0.17869
6.392,-0.178578
6.394,-0.178465
6.396,-0.178353
6.398,-0.17824
6.4,-0.178127
6.402,-0.178014
6.404,-0.177901
6.406,-0.177788
6.408,-0.177675
6.41,-0.177562
6.412,-0.177449
6.414,-0.177335
6.416,-0.177222
6.418,-0.177108
6.42,-0.176995
6.422,-0.176881
6.424,-0.176768
6.426,-0.176654
6.428,-0.17654
6.43,-0.176426
6.432,-0.176312
6.434,-0.176198
6.436,-0.176084
6.438,-0.17597
6.44,-0.175856
6.442,-0.175741
6.444,-0.175627
6.446,-0.175513
6.448,-0.175398
6.45,-0.175284
6.452,-0.175169
6.454,-0.175054
6.456,-0.174939
6.458,-0.174825
6.46,-0.17471
6.462,-0.174595
6.464,-0.17448
6.466,-0.174364
6.468,-0.174249
6.47,-0.174134
6.472,-0.174019
6.474,-0.173903
6.476,-0.173788
6.478,-0.173672
6.48,-0.173557
6.482,-0.173441
6.484,-0.173325
6.486,-0.17321
6.488,-0.173094
6.49,-0.172978
6.492,-0.172862
6.494,-0.172746
6.496,-0.17263
6.498,-0.172514
6.5,-0.172397
6.502,-0.172281
6.504,-0.172165
6.506,-0.172048
6.508,-0.171932
6.51,-0.171815
6.512,-0.171699
6.514,-0.171582
6.516,-0.171465
6.518,-0.171349
6.52,-0.171232
6.522,-0.171115
6.524,-0.170998
