C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_3rd_resonator.son DE_EMBEDDED Lk=0.0
FREQUENCY (GHz), DB[S21]-2D_3rd_resonator
5.98,-0.188442
6,-0.188778
6.02,-0.189107
6.04,-0.189429
6.06,-0.189744
6.08,-0.190053
6.1,-0.190354
6.12,-0.190648
6.14,-0.190935
6.16,-0.191215
6.18,-0.191488
6.2,-0.191754
6.22,-0.192013
6.24,-0.192265
6.26,-0.192509
6.28,-0.192747
6.3,-0.192977
6.32,-0.1932
6.34,-0.193416
6.36,-0.193625
6.38,-0.193826
6.4,-0.19402
6.42,-0.194207
6.44,-0.194387
6.46,-0.19456
6.48,-0.194725
6.5,-0.194883
6.52,-0.195034
6.54,-0.195177
6.56,-0.195313
6.58,-0.195442
6.6,-0.195564
6.62,-0.195678
6.64,-0.195785
6.66,-0.195885
6.68,-0.195977
6.7,-0.196062
6.72,-0.19614
6.74,-0.196211
6.76,-0.196274
6.78,-0.19633
6.8,-0.196379
6.82,-0.19642
6.84,-0.196454
6.86,-0.196481
6.88,-0.196501
6.9,-0.196513
6.92,-0.196518
6.94,-0.196516
6.96,-0.196506
6.98,-0.19649
7,-0.196466
7.02,-0.196435
7.04,-0.196396
7.06,-0.196351
7.08,-0.196298
7.1,-0.196238
7.12,-0.196171
7.14,-0.196097
7.16,-0.196015
7.18,-0.195927
7.2,-0.195831
7.22,-0.195729
7.24,-0.195619
7.26,-0.195502
7.28,-0.195378
7.3,-0.195247
7.32,-0.195109
7.34,-0.194965
7.36,-0.194813
7.38,-0.194654
7.4,-0.194488
7.42,-0.194316
7.44,-0.194136
7.46,-0.19395
7.48,-0.193757
7.5,-0.193556
7.52,-0.19335
7.54,-0.193136
7.56,-0.192916
7.58,-0.192689
7.6,-0.192455
7.62,-0.192214
7.64,-0.191967
7.66,-0.191713
7.68,-0.191453
7.7,-0.191186
7.72,-0.190913
7.74,-0.190633
7.76,-0.190346
7.78,-0.190054
7.8,-0.189754
7.82,-0.189449
7.84,-0.189137
7.86,-0.188818
7.88,-0.188494
7.9,-0.188163
7.92,-0.187826
7.94,-0.187482
7.96,-0.187133
7.98,-0.186777
8,-0.186416
8.02,-0.186048
8.04,-0.185674
8.06,-0.185295
8.08,-0.184909
8.1,-0.184518
8.12,-0.18412
8.14,-0.183717
8.16,-0.183308
8.18,-0.182893
8.2,-0.182473
8.22,-0.182047
8.24,-0.181615
8.26,-0.181178
8.28,-0.180735
8.3,-0.180287
8.32,-0.179833
8.34,-0.179374
8.36,-0.17891
8.38,-0.17844
8.4,-0.177965
8.42,-0.177484
8.44,-0.176999
8.46,-0.176508
8.48,-0.176012
8.5,-0.175512
8.52,-0.175006
8.54,-0.174495
8.56,-0.17398
8.58,-0.173459
8.6,-0.172934
8.62,-0.172404
8.64,-0.171869
8.66,-0.17133
8.68,-0.170786
8.7,-0.170237
8.72,-0.169684
8.74,-0.169127
8.76,-0.168565
8.78,-0.167999
8.8,-0.167428
8.82,-0.166854
8.84,-0.166275
8.86,-0.165692
8.88,-0.165105
8.9,-0.164514
8.92,-0.163919
8.94,-0.16332
8.96,-0.162717
8.98,-0.16211
9,-0.1615
9.02,-0.160886
9.04,-0.160268
9.06,-0.159647
9.08,-0.159022
9.1,-0.158394
9.12,-0.157763
9.14,-0.157128
9.16,-0.15649
9.18,-0.155848
9.2,-0.155204
9.22,-0.154556
9.24,-0.153906
9.26,-0.153252
9.28,-0.152595
9.3,-0.151936
9.32,-0.151274
9.34,-0.150609
9.36,-0.149942
9.38,-0.149272
9.4,-0.148599
9.42,-0.147924
9.44,-0.147247
9.46,-0.146568
9.48,-0.145886
9.5,-0.145202
9.52,-0.144516
9.54,-0.143828
9.56,-0.143138
9.58,-0.142446
9.6,-0.141752
9.62,-0.141056
9.64,-0.140359
9.66,-0.139659
9.68,-0.138959
9.7,-0.138256
9.72,-0.137552
9.74,-0.136847
9.76,-0.13614
9.78,-0.135432
9.8,-0.134722
9.82,-0.134012
9.84,-0.1333
9.86,-0.132587
9.88,-0.131873
9.9,-0.131159
9.92,-0.130443
9.94,-0.129727
9.96,-0.129009
9.98,-0.128292
10,-0.127573
10.02,-0.126854
10.04,-0.126135
10.06,-0.125415
10.08,-0.124695
10.1,-0.123974
10.12,-0.123254
10.14,-0.122533
10.16,-0.121812
10.18,-0.121092
10.2,-0.120371
10.22,-0.11965
10.24,-0.11893
10.26,-0.11821
10.28,-0.11749
10.3,-0.116771
10.32,-0.116053
10.34,-0.115334
10.36,-0.114617
10.38,-0.1139
10.4,-0.113184
10.42,-0.112469
10.44,-0.111755
10.46,-0.111042
10.48,-0.11033
10.5,-0.109619
10.52,-0.10891
10.54,-0.108201
10.56,-0.107494
10.58,-0.106789
10.6,-0.106085
10.62,-0.105383
10.64,-0.104682
10.66,-0.103983
10.68,-0.103286
10.7,-0.10259
10.72,-0.101897
10.74,-0.101206
10.76,-0.100516
10.78,-0.0998292
10.8,-0.0991444
10.82,-0.0984618
10.84,-0.0977816
10.86,-0.0971039
10.88,-0.0964287
10.9,-0.0957561
10.92,-0.0950861
10.94,-0.0944189
10.96,-0.0937545
10.98,-0.093093
11,-0.0924344
11.02,-0.0917788
11.04,-0.0911263
11.06,-0.090477
11.08,-0.0898309
11.1,-0.0891882
11.12,-0.0885487
11.14,-0.0879127
11.16,-0.0872803
11.18,-0.0866514
11.2,-0.0860261
11.22,-0.0854046
11.24,-0.0847868
11.26,-0.0841729
11.28,-0.0835629
11.3,-0.0829569
11.32,-0.0823549
11.34,-0.0817571
11.36,-0.0811635
11.38,-0.0805741
11.4,-0.079989
11.42,-0.0794083
11.44,-0.078832
11.46,-0.0782603
11.48,-0.0776932
11.5,-0.0771307
11.52,-0.0765729
11.54,-0.0760199
11.56,-0.0754717
11.58,-0.0749284
11.6,-0.0743901
11.62,-0.0738568
11.64,-0.0733287
11.66,-0.0728056
11.68,-0.0722878
11.7,-0.0717753
11.72,-0.071268
11.74,-0.0707662
11.76,-0.0702699
11.78,-0.0697791
11.8,-0.0692938
11.82,-0.0688142
11.84,-0.0683403
11.86,-0.0678721
11.88,-0.0674098
11.9,-0.0669533
11.92,-0.0665028
11.94,-0.0660583
11.96,-0.0656198
11.98,-0.0651874
12,-0.0647612
12.02,-0.0643412
12.04,-0.0639274
12.06,-0.06352
12.08,-0.063119
12.1,-0.0627244
12.12,-0.0623363
12.14,-0.0619548
12.16,-0.0615799
12.18,-0.0612115
12.2,-0.0608497
12.22,-0.0604946
12.24,-0.0601462
12.26,-0.0598046
12.28,-0.0594698
12.3,-0.0591419
12.32,-0.058821
12.34,-0.058507
12.36,-0.0582001
12.38,-0.0579003
12.4,-0.0576077
12.42,-0.0573222
12.44,-0.0570441
12.46,-0.0567733
12.48,-0.0565099
12.5,-0.0562539
12.52,-0.0560055
12.54,-0.0557647
12.56,-0.0555316
12.58,-0.0553062
12.6,-0.0550886
12.62,-0.0548789
12.64,-0.0546772
12.66,-0.0544836
12.68,-0.0542982
12.7,-0.054121
12.72,-0.0539523
12.74,-0.0537921
12.76,-0.0536405
12.78,-0.0534978
12.8,-0.053364
12.82,-0.0532393
12.84,-0.0531241
12.86,-0.0530184
12.88,-0.0529225
12.9,-0.0528367
12.92,-0.0527614
12.94,-0.0526969
12.96,-0.0526437
12.98,-0.0526022
13,-0.0525731
13.02,-0.052557
13.04,-0.0525547
13.06,-0.0525672
13.08,-0.0525957
13.1,-0.0526416
13.12,-0.0527065
13.14,-0.0527925
13.16,-0.0529023
13.18,-0.0530391
13.2,-0.0532069
13.22,-0.053411
13.24,-0.0536581
13.26,-0.0539573
13.28,-0.0543204
13.3,-0.0547635
13.32,-0.055309
13.34,-0.0559887
13.36,-0.0568487
13.38,-0.0579577
13.4,-0.0594226
13.4043,-0.0597971
13.4085,-0.0601882
13.4126,-0.0605964
13.4165,-0.0610227
13.42,-0.0614153
13.4204,-0.0614677
13.4243,-0.0619323
13.428,-0.0624173
13.4316,-0.0629235
13.4352,-0.063452
13.4387,-0.0640035
13.44,-0.064227
13.4421,-0.0645792
13.4454,-0.0651801
13.4486,-0.0658071
13.4518,-0.0664613
13.4549,-0.067144
13.4579,-0.0678562
13.46,-0.0683806
13.4608,-0.0685992
13.4637,-0.0693742
13.4666,-0.0701824
13.4693,-0.0710252
13.472,-0.071904
13.4746,-0.0728201
13.4772,-0.073775
13.4797,-0.07477
13.48,-0.0748853
13.4822,-0.0758069
13.4846,-0.076887
13.4869,-0.0780119
13.4892,-0.0791833
13.4914,-0.0804027
13.4936,-0.0816719
13.4958,-0.0829925
13.4978,-0.0843663
13.4999,-0.0857949
13.5,-0.0858757
13.5019,-0.0872801
13.5038,-0.0888237
13.5057,-0.0904275
13.5076,-0.0920932
13.5094,-0.0938226
13.5112,-0.0956175
13.5129,-0.0974796
13.5146,-0.0994108
13.5163,-0.101413
13.5179,-0.103487
13.5195,-0.105635
13.52,-0.106403
13.521,-0.107859
13.5225,-0.11016
13.524,-0.11254
13.5254,-0.114999
13.5268,-0.11754
13.5282,-0.120164
13.5295,-0.122871
13.5309,-0.125664
13.5321,-0.128541
13.5334,-0.131505
13.5346,-0.134556
13.5358,-0.137695
13.537,-0.140921
13.5381,-0.144234
13.5392,-0.147635
13.54,-0.150035
13.5403,-0.151124
13.5414,-0.154699
13.5424,-0.15836
13.5435,-0.162106
13.5445,-0.165936
13.5454,-0.169848
13.5464,-0.173841
13.5473,-0.177913
13.5482,-0.182061
13.5491,-0.186283
13.55,-0.190576
13.5508,-0.194938
13.5516,-0.199365
13.5524,-0.203854
13.5532,-0.208401
13.554,-0.213002
13.5547,-0.217654
13.5555,-0.222351
13.5562,-0.227089
13.5569,-0.231864
13.5576,-0.236671
13.5583,-0.241504
13.5589,-0.24636
13.5595,-0.251232
13.56,-0.254741
13.5602,-0.256116
13.5608,-0.261006
13.5614,-0.265897
13.562,-0.270783
13.5625,-0.27566
13.5631,-0.280522
13.5636,-0.285364
13.5642,-0.290181
13.5647,-0.294967
13.5652,-0.299719
13.5657,-0.304431
13.5662,-0.309098
13.5666,-0.313717
13.5671,-0.318284
13.5676,-0.322793
13.568,-0.327242
13.5684,-0.331627
13.5689,-0.335945
13.5693,-0.340193
13.5697,-0.344367
13.5701,-0.348466
13.5704,-0.352487
13.5708,-0.356428
13.5712,-0.360288
13.5715,-0.364064
13.5719,-0.367756
13.5722,-0.371362
13.5726,-0.374882
13.5729,-0.378315
13.5732,-0.38166
13.5735,-0.384918
13.5738,-0.388088
13.5741,-0.391171
13.5744,-0.394167
13.5747,-0.397077
13.575,-0.3999
13.5753,-0.402639
13.5755,-0.405294
13.5758,-0.407865
13.576,-0.410355
13.5763,-0.412765
13.5765,-0.415095
13.5768,-0.417347
13.577,-0.419524
13.5772,-0.421626
13.5774,-0.423654
13.5777,-0.425612
13.5779,-0.427499
13.5781,-0.429319
13.5783,-0.431072
13.5785,-0.432761
13.5787,-0.434388
13.5788,-0.435953
13.579,-0.43746
13.5792,-0.438908
13.5794,-0.440302
13.5796,-0.441641
13.5797,-0.442928
13.5799,-0.444164
13.58,-0.445043
13.58,-0.445352
13.5802,-0.446492
13.5803,-0.447587
13.5805,-0.448637
13.5806,-0.449645
13.5808,-0.450612
13.5809,-0.45154
13.5811,-0.452429
13.5812,-0.453282
13.5813,-0.454099
13.5814,-0.454882
13.5816,-0.455633
13.5817,-0.456352
13.5818,-0.45704
13.5819,-0.4577
13.582,-0.458331
13.5821,-0.458936
13.5823,-0.459515
13.5824,-0.460069
13.5825,-0.460599
13.5826,-0.461107
13.5827,-0.461592
13.5828,-0.462057
13.5828,-0.462501
13.5829,-0.462926
13.583,-0.463333
13.5831,-0.463722
13.5832,-0.464094
13.5833,-0.464449
13.5834,-0.464789
13.5834,-0.465114
13.5835,-0.465425
13.5836,-0.465722
13.5837,-0.466006
13.5837,-0.466277
13.5838,-0.466537
13.5839,-0.466785
13.584,-0.467022
13.584,-0.467248
13.5841,-0.467464
13.5841,-0.467671
13.5842,-0.467868
13.5843,-0.468057
13.5843,-0.468237
13.5844,-0.468409
13.5844,-0.468574
13.5845,-0.468731
13.5845,-0.468881
13.5846,-0.469024
13.5847,-0.469161
13.5847,-0.469292
13.5847,-0.469417
13.5848,-0.469536
13.5848,-0.46965
13.5849,-0.469758
13.5849,-0.469862
13.585,-0.469961
13.585,-0.470056
13.5851,-0.470147
13.5851,-0.470233
13.5851,-0.470315
13.5852,-0.470394
13.5852,-0.470469
13.5853,-0.470541
13.5853,-0.470609
13.5853,-0.470675
13.5854,-0.470737
13.5854,-0.470797
13.5854,-0.470854
13.5855,-0.470908
13.5855,-0.47096
13.5855,-0.471009
13.5856,-0.471056
13.5856,-0.471101
13.5856,-0.471145
13.5856,-0.471186
13.5857,-0.471225
13.5857,-0.471262
13.5857,-0.471298
13.5857,-0.471332
13.5858,-0.471365
13.5858,-0.471396
13.5858,-0.471425
13.5858,-0.471454
13.5859,-0.471481
13.5859,-0.471506
13.5859,-0.471531
13.5859,-0.471554
13.5859,-0.471577
13.586,-0.471598
13.586,-0.471619
13.586,-0.471638
13.586,-0.471657
13.586,-0.471674
13.5861,-0.471691
13.5861,-0.471707
13.5861,-0.471723
13.5861,-0.471737
13.5861,-0.471751
13.5861,-0.471765
13.5862,-0.471778
13.5862,-0.47179
13.5862,-0.471801
13.5862,-0.471812
13.5862,-0.471823
13.5862,-0.471833
13.5862,-0.471843
13.5863,-0.471852
13.5863,-0.471861
13.5863,-0.471869
13.5863,-0.471877
13.5863,-0.471885
13.5863,-0.471892
13.5863,-0.471899
13.5863,-0.471905
13.5864,-0.471912
13.5864,-0.471918
13.5864,-0.471923
13.5864,-0.471929
13.5864,-0.471934
13.5864,-0.471939
13.5864,-0.471944
13.5864,-0.471948
13.5864,-0.471952
13.5864,-0.471957
13.5865,-0.47196
13.5865,-0.471964
13.5865,-0.471968
13.5865,-0.471971
13.5865,-0.471974
13.5865,-0.471977
13.5865,-0.47198
13.5865,-0.471983
13.5865,-0.471986
13.5865,-0.471988
13.5865,-0.471991
13.5865,-0.471993
13.5865,-0.471995
13.5866,-0.471997
13.5866,-0.471999
13.5866,-0.472001
13.5866,-0.472003
13.5866,-0.472005
13.5866,-0.472007
13.5866,-0.472008
13.5866,-0.47201
13.5866,-0.472011
13.5866,-0.472012
13.5866,-0.472014
13.5866,-0.472015
13.5866,-0.472016
13.5866,-0.472017
13.5866,-0.472018
13.5866,-0.472019
13.5866,-0.47202
13.5866,-0.472021
13.5866,-0.472022
13.5867,-0.472023
13.5867,-0.472024
13.5867,-0.472024
13.5867,-0.472025
13.5867,-0.472026
13.5867,-0.472027
13.5867,-0.472028
13.5867,-0.472028
13.5867,-0.472029
13.5867,-0.47203
13.5867,-0.472031
13.5867,-0.472031
13.5867,-0.472032
13.5867,-0.472033
13.5867,-0.472033
13.5867,-0.472034
13.5867,-0.472034
13.5867,-0.472035
13.5867,-0.472036
13.5867,-0.472036
13.5868,-0.472037
13.5868,-0.472037
13.5868,-0.472037
13.5868,-0.472038
13.5868,-0.472038
13.5868,-0.472038
13.5868,-0.472038
13.5868,-0.472039
13.5868,-0.472039
13.5868,-0.472039
13.5868,-0.472038
13.5868,-0.472038
13.5868,-0.472038
13.5869,-0.472038
13.5869,-0.472037
13.5869,-0.472036
13.5869,-0.472036
13.5869,-0.472035
13.5869,-0.472034
13.5869,-0.472033
13.5869,-0.472032
13.5869,-0.47203
13.5869,-0.472029
13.5869,-0.472027
13.587,-0.472025
13.587,-0.472023
13.587,-0.47202
13.587,-0.472018
13.587,-0.472015
13.587,-0.472012
13.587,-0.472008
13.587,-0.472005
13.5871,-0.472001
13.5871,-0.471997
13.5871,-0.471992
13.5871,-0.471987
13.5871,-0.471982
13.5871,-0.471976
13.5871,-0.47197
13.5872,-0.471963
13.5872,-0.471956
13.5872,-0.471949
13.5872,-0.471941
13.5872,-0.471932
13.5872,-0.471923
13.5873,-0.471913
13.5873,-0.471903
13.5873,-0.471891
13.5873,-0.47188
13.5873,-0.471867
13.5874,-0.471854
13.5874,-0.471839
13.5874,-0.471824
13.5874,-0.471808
13.5874,-0.471791
13.5875,-0.471773
13.5875,-0.471754
13.5875,-0.471734
13.5875,-0.471713
13.5876,-0.47169
13.5876,-0.471666
13.5876,-0.471641
13.5876,-0.471614
13.5877,-0.471586
13.5877,-0.471556
13.5877,-0.471524
13.5878,-0.471491
13.5878,-0.471455
13.5878,-0.471418
13.5878,-0.471379
13.5879,-0.471337
13.5879,-0.471293
13.5879,-0.471247
13.588,-0.471199
13.588,-0.471147
13.588,-0.471093
13.5881,-0.471036
13.5881,-0.470976
13.5882,-0.470913
13.5882,-0.470847
13.5882,-0.470777
13.5883,-0.470703
13.5883,-0.470625
13.5884,-0.470544
13.5884,-0.470458
13.5885,-0.470367
13.5885,-0.470272
13.5886,-0.470172
13.5886,-0.470067
13.5887,-0.469956
13.5887,-0.46984
13.5888,-0.469718
13.5888,-0.46959
13.5889,-0.469455
13.5889,-0.469313
13.589,-0.469164
13.589,-0.469008
13.5891,-0.468843
13.5892,-0.468671
13.5892,-0.46849
13.5893,-0.468299
13.5893,-0.4681
13.5894,-0.46789
13.5895,-0.46767
13.5896,-0.46744
13.5896,-0.467198
13.5897,-0.466944
13.5898,-0.466677
13.5899,-0.466398
13.5899,-0.466105
13.59,-0.465798
13.5901,-0.465476
13.5902,-0.465139
13.5903,-0.464785
13.5904,-0.464415
13.5904,-0.464027
13.5905,-0.46362
13.5906,-0.463194
13.5907,-0.462748
13.5908,-0.462281
13.5909,-0.461792
13.591,-0.46128
13.5911,-0.460744
13.5913,-0.460184
13.5914,-0.459597
13.5915,-0.458984
13.5916,-0.458342
13.5917,-0.457671
13.5918,-0.45697
13.592,-0.456236
13.5921,-0.45547
13.5922,-0.45467
13.5924,-0.453834
13.5925,-0.45296
13.5926,-0.452049
13.5928,-0.451097
13.5929,-0.450104
13.5931,-0.449068
13.5932,-0.447987
13.5934,-0.44686
13.5936,-0.445686
13.5937,-0.444462
13.5939,-0.443186
13.5941,-0.441858
13.5942,-0.440475
13.5944,-0.439036
13.5946,-0.437539
13.5948,-0.435981
13.595,-0.434362
13.5952,-0.43268
13.5954,-0.430932
13.5956,-0.429117
13.5958,-0.427233
13.5961,-0.425279
13.5963,-0.423253
13.5965,-0.421152
13.5967,-0.418976
13.597,-0.416723
13.5972,-0.414391
13.5975,-0.411979
13.5977,-0.409486
13.598,-0.40691
13.5983,-0.404251
13.5985,-0.401506
13.5988,-0.398676
13.5991,-0.395759
13.5994,-0.392755
13.5997,-0.389663
13.6,-0.386794
13.6,-0.386483
13.6003,-0.383216
13.6007,-0.37986
13.601,-0.376416
13.6013,-0.372886
13.6017,-0.369268
13.6021,-0.365565
13.6024,-0.361778
13.6028,-0.357907
13.6032,-0.353955
13.6036,-0.349923
13.604,-0.345814
13.6044,-0.34163
13.6048,-0.337373
13.6052,-0.333047
13.6057,-0.328654
13.6061,-0.324199
13.6066,-0.319684
13.607,-0.315114
13.6075,-0.310492
13.608,-0.305823
13.6085,-0.301111
13.609,-0.296361
13.6096,-0.291577
13.6101,-0.286765
13.6107,-0.28193
13.6112,-0.277076
13.6118,-0.27221
13.6124,-0.267335
13.613,-0.262458
13.6136,-0.257583
13.6143,-0.252717
13.6149,-0.247864
13.6156,-0.243029
13.6163,-0.238218
13.617,-0.233435
13.6177,-0.228686
13.6184,-0.223975
13.6192,-0.219307
13.6199,-0.214686
13.62,-0.214354
13.6207,-0.210116
13.6215,-0.205601
13.6224,-0.201146
13.6232,-0.196753
13.6241,-0.192427
13.6249,-0.188169
13.6258,-0.183984
13.6268,-0.179873
13.6277,-0.175839
13.6287,-0.171883
13.6297,-0.168009
13.6307,-0.164217
13.6317,-0.160509
13.6328,-0.156886
13.6339,-0.153349
13.635,-0.149898
13.6361,-0.146534
13.6373,-0.143257
13.6385,-0.140068
13.6397,-0.136966
13.64,-0.136181
13.6409,-0.13395
13.6422,-0.131021
13.6435,-0.128178
13.6449,-0.12542
13.6462,-0.122746
13.6476,-0.120155
13.6491,-0.117646
13.6505,-0.115217
13.652,-0.112869
13.6536,-0.110598
13.6551,-0.108404
13.6567,-0.106285
13.6584,-0.104239
13.66,-0.102354
13.6601,-0.102265
13.6618,-0.100362
13.6636,-0.0985273
13.6654,-0.0967594
13.6672,-0.0950567
13.6691,-0.0934174
13.6711,-0.0918398
13.673,-0.0903222
13.6751,-0.0888629
13.6772,-0.0874601
13.6793,-0.0861122
13.68,-0.0856732
13.6815,-0.0848175
13.6837,-0.0835743
13.686,-0.082381
13.6883,-0.081236
13.6907,-0.0801378
13.6931,-0.0790847
13.6956,-0.0780753
13.6982,-0.0771081
13.7,-0.0764598
13.7008,-0.0761816
13.7035,-0.0752945
13.7062,-0.0744453
13.709,-0.0736328
13.7119,-0.0728556
13.7149,-0.0721125
13.7179,-0.0714022
13.72,-0.0709269
13.7209,-0.0707236
13.7241,-0.0700756
13.7273,-0.0694569
13.7306,-0.0688667
13.734,-0.0683037
13.7375,-0.067767
13.74,-0.0673979
13.741,-0.0672557
13.7446,-0.0667689
13.7483,-0.0663056
13.7521,-0.065865
13.756,-0.0654462
13.76,-0.0650485
13.78,-0.0634382
13.8,-0.0623148
13.82,-0.061526
13.84,-0.0609756
13.86,-0.0606002
13.88,-0.0603569
13.9,-0.0602157
13.92,-0.0601551
13.94,-0.0601594
13.96,-0.0602171
13.98,-0.0603193
14,-0.0604592
14.02,-0.0606315
14.04,-0.060832
14.06,-0.0610575
14.08,-0.0613053
14.1,-0.0615731
14.12,-0.0618593
14.14,-0.0621622
14.16,-0.0624807
14.18,-0.0628138
14.2,-0.0631605
14.22,-0.0635202
14.24,-0.0638921
14.26,-0.0642758
14.28,-0.0646707
14.3,-0.0650764
14.32,-0.0654926
14.34,-0.0659189
14.36,-0.066355
14.38,-0.0668008
14.4,-0.0672559
14.42,-0.0677201
14.44,-0.0681934
14.46,-0.0686754
14.48,-0.0691661
14.5,-0.0696652
14.52,-0.0701727
14.54,-0.0706885
14.56,-0.0712124
14.58,-0.0717443
14.6,-0.0722842
14.62,-0.0728318
14.64,-0.0733872
14.66,-0.0739503
14.68,-0.0745209
14.7,-0.075099
14.72,-0.0756845
14.74,-0.0762774
14.76,-0.0768776
14.78,-0.0774849
14.8,-0.0780994
14.82,-0.078721
14.84,-0.0793496
14.86,-0.0799851
14.88,-0.0806276
14.9,-0.0812768
14.92,-0.0819329
14.94,-0.0825957
14.96,-0.0832651
14.98,-0.0839411
15,-0.0846237
15.02,-0.0853128
15.04,-0.0860083
15.06,-0.0867102
15.08,-0.0874185
15.1,-0.088133
15.12,-0.0888538
15.14,-0.0895807
15.16,-0.0903138
15.18,-0.0910529
15.2,-0.0917981
15.22,-0.0925492
15.24,-0.0933063
15.26,-0.0940692
15.28,-0.0948379
15.3,-0.0956124
15.32,-0.0963926
15.34,-0.0971784
15.36,-0.0979699
15.38,-0.0987669
15.4,-0.0995695
15.42,-0.100377
15.44,-0.101191
15.46,-0.10201
15.48,-0.102834
15.5,-0.103663
15.52,-0.104498
15.54,-0.105337
15.56,-0.106182
15.58,-0.107032
15.6,-0.107887
15.62,-0.108747
15.64,-0.109611
15.66,-0.110481
15.68,-0.111355
15.7,-0.112234
15.72,-0.113118
15.74,-0.114007
15.76,-0.1149
15.78,-0.115798
15.8,-0.1167
15.82,-0.117606
15.84,-0.118518
15.86,-0.119433
15.88,-0.120353
15.9,-0.121277
15.92,-0.122205
15.94,-0.123138
15.96,-0.124074
15.98,-0.125015
16,-0.12596
16.02,-0.126909
16.04,-0.127862
16.06,-0.128818
16.08,-0.129779
16.1,-0.130743
16.12,-0.131711
16.14,-0.132683
16.16,-0.133659
16.18,-0.134638
16.2,-0.135621
16.22,-0.136608
16.24,-0.137598
16.26,-0.138591
16.28,-0.139588
16.3,-0.140588
16.32,-0.141592
16.34,-0.142599
16.36,-0.14361
16.38,-0.144623
16.4,-0.14564
16.42,-0.14666
16.44,-0.147683
16.46,-0.148709
16.48,-0.149739
16.5,-0.150771
16.52,-0.151806
16.54,-0.152845
16.56,-0.153886
16.58,-0.15493
16.6,-0.155977
16.62,-0.157027
16.64,-0.15808
16.66,-0.159135
16.68,-0.160194
16.7,-0.161254
16.72,-0.162318
16.74,-0.163384
16.76,-0.164453
16.78,-0.165525
16.8,-0.166599
16.82,-0.167676
16.84,-0.168755
16.86,-0.169836
16.88,-0.170921
16.9,-0.172007
16.92,-0.173096
16.94,-0.174188
16.96,-0.175281
16.98,-0.176377
17,-0.177476
C:\Users\oper\labQT\Lab2025\2D Qubit\QTLab2526\2DQuBit\Sonnet\2D_3rd_resonator.son DE_EMBEDDED Lk=4.0
FREQUENCY (GHz), DB[S21]-2D_3rd_resonator
5,-0.11853
5.02,-0.118957
5.04,-0.119378
5.06,-0.119796
5.08,-0.120208
5.1,-0.120616
5.12,-0.121019
5.14,-0.121418
5.16,-0.121812
5.18,-0.122201
5.2,-0.122585
5.22,-0.122965
5.24,-0.12334
5.26,-0.12371
5.28,-0.124076
5.3,-0.124437
5.32,-0.124793
5.34,-0.125145
5.36,-0.125492
5.38,-0.125834
5.4,-0.126171
5.42,-0.126504
5.44,-0.126832
5.46,-0.127155
5.48,-0.127474
5.5,-0.127788
5.52,-0.128097
5.54,-0.128401
5.56,-0.1287
5.58,-0.128995
5.6,-0.129285
5.62,-0.12957
5.64,-0.12985
5.66,-0.130125
5.68,-0.130396
5.7,-0.130661
5.72,-0.130922
5.74,-0.131178
5.76,-0.131429
5.78,-0.131675
5.8,-0.131917
5.82,-0.132153
5.84,-0.132384
5.86,-0.132611
5.88,-0.132833
5.9,-0.133049
5.92,-0.133261
5.94,-0.133468
5.96,-0.133669
5.98,-0.133866
6,-0.134058
6.02,-0.134245
6.04,-0.134427
6.06,-0.134603
6.08,-0.134775
6.1,-0.134942
6.12,-0.135104
6.14,-0.13526
6.16,-0.135412
6.18,-0.135559
6.2,-0.1357
6.22,-0.135837
6.24,-0.135968
6.26,-0.136094
6.28,-0.136215
6.3,-0.136331
6.32,-0.136442
6.34,-0.136548
6.36,-0.136649
6.38,-0.136745
6.4,-0.136836
6.42,-0.136921
6.44,-0.137001
6.46,-0.137077
6.48,-0.137147
6.5,-0.137212
6.52,-0.137272
6.54,-0.137326
6.56,-0.137376
6.58,-0.137421
6.6,-0.13746
6.62,-0.137494
6.64,-0.137523
6.66,-0.137547
6.68,-0.137566
6.7,-0.13758
6.72,-0.137589
6.74,-0.137593
6.76,-0.137591
6.78,-0.137584
6.8,-0.137573
6.82,-0.137556
6.84,-0.137534
6.86,-0.137507
6.88,-0.137475
6.9,-0.137438
6.92,-0.137396
6.94,-0.137349
6.96,-0.137297
6.98,-0.137239
7,-0.137177
7.02,-0.13711
7.04,-0.137038
7.06,-0.136961
7.08,-0.136878
7.1,-0.136791
7.12,-0.136699
7.14,-0.136602
7.16,-0.1365
7.18,-0.136393
7.2,-0.136282
7.22,-0.136165
7.24,-0.136044
7.26,-0.135917
7.28,-0.135786
7.3,-0.13565
7.32,-0.13551
7.34,-0.135364
7.36,-0.135214
7.38,-0.135059
7.4,-0.134899
7.42,-0.134735
7.44,-0.134566
7.46,-0.134392
7.48,-0.134213
7.5,-0.13403
7.52,-0.133843
7.54,-0.133651
7.56,-0.133454
7.58,-0.133253
7.6,-0.133047
7.62,-0.132837
7.64,-0.132622
7.66,-0.132403
7.68,-0.13218
7.7,-0.131952
7.72,-0.13172
7.74,-0.131484
7.76,-0.131243
7.78,-0.130998
7.8,-0.130749
7.82,-0.130496
7.84,-0.130238
7.86,-0.129976
7.88,-0.129711
7.9,-0.129441
7.92,-0.129167
7.94,-0.128889
7.96,-0.128607
7.98,-0.128321
8,-0.128032
8.02,-0.127738
