C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF.son DE_EMBEDDED Lk=1.0
FREQUENCY (GHz), DB[Z33]-Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF
13.94,28.9971
13.96,29.0631
13.98,29.1287
14,29.1936
14.02,29.2581
14.04,29.322
14.06,29.3854
14.08,29.4482
14.1,29.5106
14.12,29.5725
14.14,29.6339
14.16,29.6948
14.18,29.7552
14.2,29.8152
14.22,29.8747
14.24,29.9337
14.26,29.9923
14.28,30.0505
14.3,30.1083
14.32,30.1656
14.34,30.2225
14.36,30.2789
14.38,30.335
14.4,30.3907
14.42,30.446
14.44,30.5009
14.46,30.5554
14.48,30.6095
14.5,30.6632
14.52,30.7166
14.54,30.7696
14.56,30.8223
14.58,30.8746
14.6,30.9265
14.62,30.9781
14.64,31.0294
14.66,31.0803
14.68,31.1309
14.7,31.1811
14.72,31.2311
14.74,31.2807
14.76,31.33
14.78,31.379
14.8,31.4277
14.82,31.4761
14.84,31.5242
14.86,31.5719
14.88,31.6194
14.9,31.6666
14.92,31.7136
14.94,31.7602
14.96,31.8066
14.98,31.8526
15,31.8985
15.02,31.944
15.04,31.9893
15.06,32.0343
15.08,32.079
15.1,32.1235
15.12,32.1678
15.14,32.2118
15.16,32.2555
15.18,32.299
15.2,32.3423
15.22,32.3853
15.24,32.4281
15.26,32.4707
15.28,32.513
15.3,32.5551
15.32,32.5969
15.34,32.6386
15.36,32.68
15.38,32.7212
15.4,32.7622
15.42,32.8029
15.44,32.8435
15.46,32.8838
15.48,32.924
15.5,32.9639
15.52,33.0037
15.54,33.0432
15.56,33.0825
15.58,33.1217
15.6,33.1606
15.62,33.1994
15.64,33.238
15.66,33.2763
15.68,33.3142
15.7,33.3521
15.72,33.3899
15.74,33.4276
15.76,33.4651
15.78,33.5024
15.8,33.5395
15.82,33.5764
15.84,33.6131
15.86,33.6497
15.88,33.6861
15.9,33.7223
15.92,33.7584
15.94,33.7943
15.96,33.8301
15.98,33.8656
16,33.9011
16.02,33.9363
16.04,33.9714
16.06,34.0064
16.08,34.0412
16.1,34.0758
16.12,34.1103
16.14,34.1446
16.16,34.1788
16.18,34.2128
16.2,34.2467
16.22,34.2805
16.24,34.3141
16.26,34.3476
16.28,34.3809
16.3,34.4141
16.32,34.4471
16.34,34.48
16.36,34.5128
16.38,34.5455
16.4,34.578
16.42,34.6103
16.44,34.6426
16.46,34.6747
16.48,34.7067
16.5,34.7385
16.52,34.7703
16.54,34.8019
16.56,34.8334
16.58,34.8647
16.6,34.896
16.62,34.9271
16.64,34.9581
16.66,34.9889
16.68,35.0197
16.7,35.0503
16.72,35.0809
16.74,35.1113
16.76,35.1416
16.78,35.1718
16.8,35.2018
16.82,35.2318
16.84,35.2616
16.86,35.2914
16.88,35.321
16.9,35.3505
16.92,35.38
16.94,35.4093
16.96,35.4385
16.98,35.4676
17,35.4966
17.02,35.5255
17.04,35.5543
17.06,35.583
17.08,35.6116
17.1,35.6401
17.12,35.6685
17.14,35.6968
17.16,35.725
17.18,35.7531
17.2,35.7811
17.22,35.809
17.24,35.8368
17.26,35.8646
17.28,35.8922
17.3,35.9197
17.32,35.9472
17.34,35.9746
17.36,36.0019
17.38,36.029
17.4,36.0562
17.42,36.0832
17.44,36.1101
17.46,36.1369
17.48,36.1637
17.5,36.1904
17.52,36.217
17.54,36.2435
17.56,36.2699
17.58,36.2963
17.6,36.3225
17.62,36.3487
17.64,36.3748
17.66,36.4008
17.68,36.4268
17.7,36.4527
17.72,36.4784
17.74,36.5042
17.76,36.5298
17.78,36.5554
17.8,36.5809
17.82,36.6063
17.84,36.6316
17.86,36.6569
17.88,36.6821
17.9,36.7072
17.92,36.7323
17.94,36.7573
17.96,36.7822
17.98,36.8071
18,36.8318
18.02,36.8566
18.04,36.8812
18.06,36.9058
18.08,36.9303
18.1,36.9548
18.12,36.9792
18.14,37.0035
18.16,37.0277
18.18,37.0519
18.2,37.0761
18.22,37.1002
18.24,37.1242
18.26,37.1481
18.28,37.172
18.3,37.1959
18.32,37.2197
18.34,37.2434
18.36,37.2671
18.38,37.2907
18.4,37.3142
18.42,37.3377
18.44,37.3612
18.46,37.3846
18.48,37.4079
18.5,37.4312
18.52,37.4545
18.54,37.4776
18.56,37.5008
18.58,37.5239
18.6,37.5469
18.62,37.5699
18.64,37.5929
18.66,37.6158
18.68,37.6387
18.7,37.6615
18.72,37.6843
18.74,37.707
18.76,37.7297
18.78,37.7524
18.8,37.775
18.82,37.7976
18.84,37.8202
18.86,37.8427
18.88,37.8652
18.9,37.8877
18.92,37.9101
18.94,37.9325
18.96,37.9549
18.98,37.9772
19,37.9996
19.02,38.0219
19.04,38.0442
19.06,38.0665
19.08,38.0887
19.1,38.111
19.12,38.1332
19.14,38.1555
19.16,38.1777
19.18,38.2
19.2,38.2222
19.22,38.2445
19.24,38.2667
19.26,38.289
19.28,38.3113
19.3,38.3337
19.32,38.356
19.34,38.3784
19.36,38.4009
19.38,38.4234
19.4,38.446
19.42,38.4686
19.44,38.4914
19.46,38.5142
19.48,38.5372
19.5,38.5602
19.52,38.5834
19.54,38.6068
19.56,38.6304
19.58,38.6542
19.6,38.6782
19.62,38.7025
19.64,38.727
19.66,38.752
19.68,38.7774
19.7,38.8032
19.72,38.8296
19.74,38.8566
19.76,38.8844
19.78,38.9131
19.8,38.9428
19.82,38.9737
19.84,39.0062
19.86,39.0406
19.88,39.0772
19.9,39.1167
19.92,39.1597
19.94,39.2074
19.96,39.2611
19.98,39.3227
20,39.3946
C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF.son DE_EMBEDDED Lk=5.0
FREQUENCY (GHz), DB[Z33]-Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF
2,51.7368
2.02,51.6436
2.04,51.5512
2.06,51.4596
2.08,51.3687
2.1,51.2785
2.12,51.1891
2.14,51.1003
2.16,51.0123
2.18,50.9249
2.2,50.8382
2.22,50.7521
2.24,50.6666
2.26,50.5818
2.28,50.4976
2.3,50.4139
2.32,50.3309
2.34,50.2484
2.36,50.1664
2.38,50.0851
2.4,50.0042
2.42,49.9239
2.44,49.8441
2.46,49.7648
2.48,49.686
2.5,49.6077
2.52,49.5299
2.54,49.4525
2.56,49.3756
2.58,49.2992
2.6,49.2232
2.62,49.1476
2.64,49.0725
2.66,48.9978
2.68,48.9234
2.7,48.8495
2.72,48.776
2.74,48.7029
2.76,48.6302
2.78,48.5578
2.8,48.4858
2.82,48.4142
2.84,48.3429
2.86,48.272
2.88,48.2014
2.9,48.1312
2.92,48.0613
2.94,47.9917
2.96,47.9224
2.98,47.8534
3,47.7848
3.02,47.7165
3.04,47.6484
3.06,47.5806
3.08,47.5132
3.1,47.446
3.12,47.3791
3.14,47.3124
3.16,47.246
3.18,47.1799
3.2,47.1141
3.22,47.0485
3.24,46.9831
3.26,46.918
3.28,46.8531
3.3,46.7885
3.32,46.724
3.34,46.6599
3.36,46.5959
3.38,46.5322
3.4,46.4686
3.42,46.4053
3.44,46.3422
3.46,46.2793
3.48,46.2165
3.5,46.154
3.52,46.0917
3.54,46.0296
3.56,45.9676
3.58,45.9058
3.6,45.8442
3.62,45.7828
3.64,45.7215
3.66,45.6604
3.68,45.5995
3.7,45.5387
3.72,45.4781
3.74,45.4177
3.76,45.3574
3.78,45.2972
3.8,45.2372
3.82,45.1773
3.84,45.1176
3.86,45.058
3.88,44.9986
3.9,44.9392
3.92,44.88
3.94,44.8209
3.96,44.762
3.98,44.7031
4,44.6444
4.02,44.5858
4.04,44.5273
4.06,44.4689
4.08,44.4106
4.1,44.3525
4.12,44.2944
4.14,44.2364
4.16,44.1785
4.18,44.1207
4.2,44.063
4.22,44.0054
4.24,43.9478
4.26,43.8904
4.28,43.833
4.3,43.7757
4.32,43.7185
4.34,43.6614
4.36,43.6043
4.38,43.5473
4.4,43.4904
4.42,43.4335
4.44,43.3767
4.46,43.32
4.48,43.2633
4.5,43.2066
4.52,43.1501
4.54,43.0935
4.56,43.037
4.58,42.9806
4.6,42.9242
4.62,42.8679
4.64,42.8116
4.66,42.7553
4.68,42.6991
4.7,42.6429
4.72,42.5867
4.74,42.5306
4.76,42.4744
4.78,42.4184
4.8,42.3623
4.82,42.3063
4.84,42.2502
4.86,42.1942
4.88,42.1382
4.9,42.0823
4.92,42.0263
4.94,41.9704
4.96,41.9144
4.98,41.8585
5,41.8025
5.02,41.7466
5.04,41.6907
5.06,41.6347
5.08,41.5788
5.1,41.5228
5.12,41.4669
5.14,41.4109
5.16,41.3549
5.18,41.2989
5.2,41.2429
5.22,41.1868
5.24,41.1308
5.26,41.0747
5.28,41.0186
5.3,40.9625
5.32,40.9063
5.34,40.8501
5.36,40.7939
5.38,40.7376
5.4,40.6813
5.42,40.625
5.44,40.5686
5.46,40.5122
5.48,40.4557
5.5,40.3992
5.52,40.3427
5.54,40.286
5.56,40.2294
5.58,40.1727
5.6,40.1159
5.62,40.059
5.64,40.0021
5.66,39.9452
5.68,39.8881
5.7,39.831
5.72,39.7739
5.74,39.7166
5.76,39.6593
5.78,39.6019
5.8,39.5444
5.82,39.4869
5.84,39.4292
5.86,39.3715
5.88,39.3137
5.9,39.2558
5.92,39.1978
5.94,39.1397
5.96,39.0815
5.98,39.0232
6,38.9648
6.02,38.9063
6.04,38.8477
6.06,38.789
6.08,38.7302
6.1,38.6713
6.12,38.6122
6.14,38.5531
6.16,38.4938
6.18,38.4344
6.2,38.3748
6.22,38.3151
6.24,38.2553
6.26,38.1954
6.28,38.1353
6.3,38.0751
6.32,38.0148
6.34,37.9543
6.36,37.8936
6.38,37.8328
6.4,37.7719
6.42,37.7108
6.44,37.6495
6.46,37.5881
6.48,37.5265
6.5,37.4647
6.52,37.4028
6.54,37.3407
6.56,37.2784
6.58,37.2159
6.6,37.1533
6.62,37.0904
6.64,37.0274
6.66,36.9642
6.68,36.9008
6.7,36.8372
6.72,36.7734
6.74,36.7093
6.76,36.6451
6.78,36.5807
6.8,36.516
6.82,36.4511
6.84,36.386
6.86,36.3207
6.88,36.2551
6.9,36.1893
6.92,36.1233
6.94,36.057
6.96,35.9904
6.98,35.9236
7,35.8566
7.02,35.7893
7.04,35.7217
7.06,35.6539
7.08,35.5857
7.1,35.5173
7.12,35.4487
7.14,35.3797
7.16,35.3104
7.18,35.2409
7.2,35.171
7.22,35.1009
7.24,35.0304
7.26,34.9596
7.28,34.8885
7.3,34.817
7.32,34.7452
7.34,34.6731
7.36,34.6006
7.38,34.5278
7.4,34.4547
7.42,34.3811
7.44,34.3072
7.46,34.2329
7.48,34.1583
7.5,34.0832
7.52,34.0078
7.54,33.9319
7.56,33.8557
7.58,33.779
7.6,33.7019
7.62,33.6244
7.64,33.5464
7.66,33.468
7.68,33.3891
7.7,33.3098
7.72,33.23
7.74,33.1497
7.76,33.069
7.78,32.9877
7.8,32.906
7.82,32.8237
7.84,32.7409
7.86,32.6576
7.88,32.5737
7.9,32.4893
7.92,32.4043
7.94,32.3187
7.96,32.2326
7.98,32.1458
8,32.0585
8.02,31.9705
8.04,31.8819
8.06,31.7927
8.08,31.7028
8.1,31.6122
8.12,31.521
8.14,31.4291
8.16,31.3364
8.18,31.243
8.2,31.1489
8.22,31.054
8.24,30.9584
8.26,30.862
8.28,30.7647
8.3,30.6667
8.32,30.5678
8.34,30.4681
8.36,30.3675
8.38,30.2659
8.4,30.1635
8.42,30.0602
8.44,29.9558
8.46,29.8505
8.48,29.7443
8.5,29.6369
8.52,29.5286
8.54,29.4191
8.56,29.3086
8.58,29.1969
8.6,29.0841
8.62,28.9701
8.64,28.8549
8.66,28.7385
8.68,28.6207
8.7,28.5017
8.72,28.3813
8.74,28.2596
8.76,28.1364
8.78,28.0118
8.8,27.8857
8.82,27.7581
8.84,27.6289
8.86,27.498
8.88,27.3655
8.9,27.2313
8.92,27.0953
8.94,26.9575
8.96,26.8178
8.98,26.6761
9,26.5325
9.02,26.3868
9.04,26.239
9.06,26.089
9.08,25.9367
9.1,25.7821
9.12,25.625
9.14,25.4654
9.16,25.3032
9.18,25.1383
9.2,24.9706
9.22,24.8
9.24,24.6264
9.26,24.4497
9.28,24.2697
9.3,24.0863
9.32,23.8994
9.34,23.7088
9.36,23.5143
9.38,23.3159
9.4,23.1133
9.42,22.9062
9.44,22.6946
9.46,22.4782
9.48,22.2568
9.5,22.03
9.52,21.7977
9.54,21.5596
9.56,21.3152
9.58,21.0643
9.6,20.8065
9.62,20.5414
9.64,20.2685
9.66,19.9873
9.68,19.6974
9.7,19.3981
9.72,19.0888
9.74,18.7687
9.76,18.4371
9.78,18.093
9.8,17.7355
9.82,17.3634
9.84,16.9755
9.86,16.5703
9.88,16.1462
9.9,15.7012
9.92,15.2332
9.94,14.7396
9.96,14.2174
9.98,13.663
10,13.0721
10.02,12.4395
10.04,11.7588
10.06,11.022
10.08,10.219
10.1,9.33658
10.12,8.35743
10.14,7.25775
10.16,6.00402
10.18,4.54698
10.2,2.8105
10.22,0.669925
10.24,-2.08921
10.26,-5.79982
10.28,-9.97933
10.3,-8.8801
10.32,-4.57377
10.34,-1.20484
10.36,1.31972
10.38,3.30405
10.4,4.92946
10.42,6.30249
10.44,7.48942
10.46,8.53386
10.48,9.46585
10.5,10.3069
10.52,11.073
10.54,11.7763
10.56,12.4261
10.58,13.0299
10.6,13.5936
10.62,14.1223
10.64,14.62
10.66,15.09
10.68,15.5352
10.7,15.9581
10.72,16.3608
10.74,16.745
10.76,17.1124
10.78,17.4644
10.8,17.8022
10.82,18.1268
10.84,18.4393
10.86,18.7405
10.88,19.0312
10.9,19.312
10.92,19.5836
10.94,19.8466
10.96,20.1015
10.98,20.3487
11,20.5888
11.02,20.8221
11.04,21.0489
11.06,21.2697
11.08,21.4846
11.1,21.6941
11.12,21.8983
11.14,22.0976
11.16,22.2921
11.18,22.4821
11.2,22.6677
11.22,22.8492
11.24,23.0268
11.26,23.2005
11.28,23.3707
11.3,23.5373
11.32,23.7005
11.34,23.8605
11.36,24.0174
11.38,24.1714
11.4,24.3224
11.42,24.4706
11.44,24.6162
11.46,24.7592
11.48,24.8997
11.5,25.0377
11.52,25.1734
11.54,25.3069
11.56,25.4382
11.58,25.5673
11.6,25.6944
11.62,25.8195
11.64,25.9426
11.66,26.0639
11.68,26.1834
11.7,26.3011
11.72,26.4171
11.74,26.5314
11.76,26.644
11.78,26.7551
11.8,26.8647
11.82,26.9728
11.84,27.0794
11.86,27.1846
11.88,27.2884
11.9,27.3908
11.92,27.4919
11.94,27.5918
11.96,27.6904
11.98,27.7878
12,27.884
12.02,27.979
12.04,28.0729
12.06,28.1657
12.08,28.2574
12.1,28.348
12.12,28.4376
12.14,28.5262
12.16,28.6138
12.18,28.7004
12.2,28.786
12.22,28.8708
12.24,28.9546
12.26,29.0375
12.28,29.1196
12.3,29.2008
12.32,29.2811
12.34,29.3607
12.36,29.4394
12.38,29.5174
12.4,29.5945
12.42,29.6709
12.44,29.7466
12.46,29.8215
12.48,29.8957
12.5,29.9693
12.52,30.0421
12.54,30.1142
12.56,30.1857
12.58,30.2565
12.6,30.3267
12.62,30.3962
12.64,30.4651
12.66,30.5335
12.68,30.6012
12.7,30.6683
12.72,30.7348
12.74,30.8008
12.76,30.8662
12.78,30.9311
12.8,30.9954
12.82,31.0592
12.84,31.1225
12.86,31.1852
12.88,31.2475
12.9,31.3092
12.92,31.3705
12.94,31.4312
12.96,31.4915
12.98,31.5513
13,31.6107
13.02,31.6696
13.04,31.7281
13.06,31.7861
13.08,31.8436
13.1,31.9008
13.12,31.9575
13.14,32.0138
13.16,32.0697
13.18,32.1252
13.2,32.1803
13.22,32.235
13.24,32.2893
13.26,32.3432
13.28,32.3968
13.3,32.45
13.32,32.5028
13.34,32.5552
13.36,32.6073
13.38,32.6591
13.4,32.7105
13.42,32.7615
13.44,32.8122
13.46,32.8626
13.48,32.9127
13.5,32.9624
13.52,33.0118
13.54,33.0609
13.56,33.1097
13.58,33.1581
13.6,33.2063
13.62,33.2542
13.64,33.3017
13.66,33.349
13.68,33.396
13.7,33.4427
13.72,33.4891
13.74,33.5352
13.76,33.581
13.78,33.6266
13.8,33.6719
13.82,33.717
13.84,33.7618
13.86,33.8063
13.88,33.8505
13.9,33.8945
13.92,33.9383
13.94,33.9818
13.96,34.0251
13.98,34.0681
14,34.1109
14.02,34.1534
14.04,34.1957
14.06,34.2378
14.08,34.2796
14.1,34.3212
14.12,34.3626
14.14,34.4038
14.16,34.4448
14.18,34.4855
14.2,34.526
14.22,34.5663
14.24,34.6064
14.26,34.6463
14.28,34.686
14.3,34.7254
14.32,34.7647
14.34,34.8038
14.36,34.8427
14.38,34.8814
14.4,34.9198
14.42,34.9581
14.44,34.9962
14.46,35.0342
14.48,35.0719
14.5,35.1095
14.52,35.1468
14.54,35.184
14.56,35.221
14.58,35.2579
14.6,35.2945
14.62,35.331
14.64,35.3673
14.66,35.4035
14.68,35.4395
14.7,35.4753
14.72,35.5109
14.74,35.5463
14.76,35.5815
14.78,35.6167
14.8,35.6517
14.82,35.6866
14.84,35.7213
14.86,35.7558
14.88,35.7902
14.9,35.8244
14.92,35.8585
14.94,35.8924
14.96,35.9262
14.98,35.9599
15,35.9933
15.02,36.0267
15.04,36.0599
15.06,36.093
15.08,36.1259
15.1,36.1587
15.12,36.1913
15.14,36.2238
15.16,36.2562
15.18,36.2884
15.2,36.3206
15.22,36.3525
15.24,36.3844
15.26,36.4161
15.28,36.4477
15.3,36.4792
15.32,36.5105
15.34,36.5417
15.36,36.5728
15.38,36.6038
15.4,36.6346
15.42,36.6654
15.44,36.696
15.46,36.7265
15.48,36.7569
15.5,36.7871
15.52,36.8173
15.54,36.8473
15.56,36.8772
15.58,36.907
15.6,36.9367
15.62,36.9663
15.64,36.9957
15.66,37.0251
15.68,37.0544
15.7,37.0835
15.72,37.1125
15.74,37.1415
15.76,37.1703
15.78,37.199
15.8,37.2277
15.82,37.2562
15.84,37.2846
15.86,37.3129
15.88,37.3411
15.9,37.3693
15.92,37.3973
15.94,37.4252
15.96,37.453
15.98,37.4808
16,37.5084
16.02,37.5359
16.04,37.5634
16.06,37.5907
16.08,37.618
16.1,37.6452
16.12,37.6723
16.14,37.6993
16.16,37.7262
16.18,37.753
16.2,37.7797
16.22,37.8063
16.24,37.8329
16.26,37.8594
16.28,37.8857
16.3,37.912
16.32,37.9382
16.34,37.9644
16.36,37.9904
16.38,38.0164
16.4,38.0423
16.42,38.0681
16.44,38.0938
16.46,38.1194
16.48,38.145
16.5,38.1705
16.52,38.1959
16.54,38.2212
16.56,38.2465
16.58,38.2716
16.6,38.2967
16.62,38.3217
16.64,38.3467
16.66,38.3716
16.68,38.3964
16.7,38.4211
16.72,38.4458
16.74,38.4703
16.76,38.4948
16.78,38.5193
16.8,38.5437
16.82,38.568
16.84,38.5922
16.86,38.6163
16.88,38.6404
16.9,38.6645
16.92,38.6884
16.94,38.7123
16.96,38.7361
16.98,38.7599
17,38.7836
17.02,38.8072
17.04,38.8308
17.06,38.8543
17.08,38.8777
17.1,38.9011
17.12,38.9244
17.14,38.9477
17.16,38.9708
17.18,38.994
17.2,39.017
17.22,39.04
17.24,39.063
17.26,39.0859
17.28,39.1087
17.3,39.1315
17.32,39.1542
17.34,39.1768
17.36,39.1994
17.38,39.222
17.4,39.2445
17.42,39.2669
17.44,39.2892
17.46,39.3116
17.48,39.3338
17.5,39.356
17.52,39.3782
17.54,39.4003
17.56,39.4223
17.58,39.4443
17.6,39.4663
17.62,39.4882
17.64,39.51
17.66,39.5318
17.68,39.5535
17.7,39.5752
17.72,39.5969
17.74,39.6185
17.76,39.64
17.78,39.6615
17.8,39.6829
17.82,39.7044
17.84,39.7257
17.86,39.747
17.88,39.7683
17.9,39.7895
17.92,39.8107
17.94,39.8318
17.96,39.8529
17.98,39.8739
18,39.8949
18.02,39.9159
18.04,39.9368
18.06,39.9576
18.08,39.9785
18.1,39.9993
18.12,40.02
18.14,40.0407
18.16,40.0614
18.18,40.082
18.2,40.1026
18.22,40.1232
18.24,40.1437
18.26,40.1642
18.28,40.1846
18.3,40.205
18.32,40.2254
18.34,40.2458
18.36,40.2661
18.38,40.2864
18.4,40.3066
18.42,40.3268
18.44,40.347
18.46,40.3672
18.48,40.3873
18.5,40.4074
18.52,40.4275
18.54,40.4475
18.56,40.4676
18.58,40.4876
18.6,40.5076
18.62,40.5275
18.64,40.5475
18.66,40.5674
18.68,40.5873
18.7,40.6072
18.72,40.627
18.74,40.6469
18.76,40.6667
18.78,40.6866
18.8,40.7064
18.82,40.7262
18.84,40.746
18.86,40.7658
18.88,40.7857
18.9,40.8055
18.92,40.8253
18.94,40.8451
18.96,40.865
18.98,40.8848
19,40.9047
19.02,40.9246
19.04,40.9445
19.06,40.9645
19.08,40.9845
19.1,41.0045
19.12,41.0246
19.14,41.0447
19.16,41.0649
19.18,41.0852
19.2,41.1056
19.22,41.126
19.24,41.1466
19.26,41.1672
19.28,41.188
19.3,41.209
19.32,41.2301
19.34,41.2515
19.36,41.273
19.38,41.2948
19.4,41.3168
19.42,41.3392
19.44,41.362
19.46,41.3852
19.48,41.4089
19.5,41.4331
19.52,41.458
19.54,41.4837
19.56,41.5103
19.58,41.5381
19.6,41.5672
19.62,41.5979
19.64,41.6306
19.66,41.6658
19.68,41.7042
19.7,41.7467
19.72,41.7944
19.74,41.8491
19.76,41.9131
19.78,41.9892
19.8,42.0799
19.82,42.1816
19.84,42.2586
19.86,42.1561
19.88,41.6352
19.9,41.112
19.92,41.007
19.94,41.0827
19.96,41.1837
19.98,41.2739
20,41.3496
C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF.son DE_EMBEDDED Lk=7.0
FREQUENCY (GHz), DB[Z33]-Photon_count_2_V5_2D_2_5CELL_mod_3ports_DEF
2,51.669
2.02,51.5744
2.04,51.4805
2.06,51.3874
2.08,51.2951
2.1,51.2034
2.12,51.1125
2.14,51.0222
2.16,50.9326
2.18,50.8437
2.2,50.7554
2.22,50.6677
2.24,50.5806
2.26,50.4942
2.28,50.4083
2.3,50.323
2.32,50.2382
2.34,50.154
2.36,50.0704
2.38,49.9873
2.4,49.9047
2.42,49.8226
2.44,49.741
2.46,49.6599
2.48,49.5793
2.5,49.4991
2.52,49.4194
2.54,49.3402
2.56,49.2614
2.58,49.183
2.6,49.1051
2.62,49.0275
2.64,48.9504
2.66,48.8737
2.68,48.7973
2.7,48.7214
2.72,48.6458
2.74,48.5706
2.76,48.4958
2.78,48.4213
2.8,48.3472
2.82,48.2734
2.84,48.1999
2.86,48.1268
2.88,48.054
2.9,47.9815
2.92,47.9093
2.94,47.8374
2.96,47.7658
2.98,47.6945
3,47.6235
3.02,47.5528
3.04,47.4823
3.06,47.4121
3.08,47.3422
3.1,47.2725
3.12,47.2031
3.14,47.1339
3.16,47.065
3.18,46.9963
3.2,46.9279
3.22,46.8597
3.24,46.7917
3.26,46.7239
3.28,46.6563
3.3,46.589
3.32,46.5218
3.34,46.4549
3.36,46.3881
3.38,46.3215
3.4,46.2552
3.42,46.189
3.44,46.123
3.46,46.0571
3.48,45.9915
3.5,45.926
3.52,45.8606
3.54,45.7955
3.56,45.7305
3.58,45.6656
3.6,45.6009
3.62,45.5363
3.64,45.4719
3.66,45.4076
3.68,45.3434
3.7,45.2794
3.72,45.2155
3.74,45.1518
3.76,45.0881
3.78,45.0246
3.8,44.9612
3.82,44.8979
3.84,44.8347
3.86,44.7716
3.88,44.7086
3.9,44.6457
3.92,44.5829
3.94,44.5202
3.96,44.4576
3.98,44.395
4,44.3326
4.02,44.2702
4.04,44.2079
4.06,44.1457
4.08,44.0836
4.1,44.0215
4.12,43.9595
4.14,43.8975
4.16,43.8356
4.18,43.7738
4.2,43.712
4.22,43.6503
4.24,43.5886
4.26,43.527
4.28,43.4654
4.3,43.4038
4.32,43.3423
4.34,43.2808
4.36,43.2194
4.38,43.1579
4.4,43.0965
4.42,43.0352
4.44,42.9738
4.46,42.9125
4.48,42.8512
4.5,42.7899
4.52,42.7286
4.54,42.6673
4.56,42.606
4.58,42.5447
4.6,42.4834
4.62,42.4221
4.64,42.3608
4.66,42.2995
4.68,42.2382
4.7,42.1769
4.72,42.1156
4.74,42.0542
4.76,41.9928
4.78,41.9314
4.8,41.87
4.82,41.8085
4.84,41.747
4.86,41.6855
4.88,41.6239
4.9,41.5623
4.92,41.5007
4.94,41.439
4.96,41.3772
4.98,41.3154
5,41.2536
5.02,41.1917
5.04,41.1297
5.06,41.0677
5.08,41.0056
5.1,40.9434
5.12,40.8812
5.14,40.8189
5.16,40.7565
5.18,40.6941
5.2,40.6316
5.22,40.5689
5.24,40.5062
5.26,40.4434
5.28,40.3806
5.3,40.3176
5.32,40.2545
5.34,40.1913
5.36,40.128
5.38,40.0647
5.4,40.0012
5.42,39.9375
5.44,39.8738
5.46,39.81
5.48,39.746
5.5,39.6819
5.52,39.6177
5.54,39.5533
5.56,39.4889
5.58,39.4242
5.6,39.3595
5.62,39.2946
5.64,39.2295
5.66,39.1643
5.68,39.0989
5.7,39.0334
5.72,38.9677
5.74,38.9019
5.76,38.8359
5.78,38.7697
5.8,38.7033
5.82,38.6368
5.84,38.5701
5.86,38.5032
5.88,38.4361
5.9,38.3688
5.92,38.3013
5.94,38.2336
5.96,38.1657
5.98,38.0976
6,38.0293
6.02,37.9607
6.04,37.892
6.06,37.823
6.08,37.7538
6.1,37.6843
6.12,37.6146
6.14,37.5447
6.16,37.4745
6.18,37.4041
6.2,37.3334
6.22,37.2624
6.24,37.1912
6.26,37.1197
6.28,37.0479
6.3,36.9759
6.32,36.9035
6.34,36.8309
6.36,36.758
6.38,36.6847
6.4,36.6112
6.42,36.5373
6.44,36.4631
6.46,36.3886
6.48,36.3138
6.5,36.2386
6.52,36.1631
6.54,36.0872
6.56,36.011
6.58,35.9344
6.6,35.8575
6.62,35.7801
6.64,35.7024
6.66,35.6243
6.68,35.5458
6.7,35.4669
6.72,35.3876
6.74,35.3078
6.76,35.2277
6.78,35.1471
6.8,35.066
6.82,34.9845
6.84,34.9025
6.86,34.8201
6.88,34.7372
6.9,34.6538
6.92,34.5699
6.94,34.4855
6.96,34.4006
6.98,34.3152
7,34.2292
7.02,34.1427
7.04,34.0556
7.06,33.968
7.08,33.8798
7.1,33.791
7.12,33.7016
7.14,33.6116
7.16,33.5209
7.18,33.4296
7.2,33.3377
7.22,33.2451
7.24,33.1518
7.26,33.0579
7.28,32.9632
7.3,32.8678
7.32,32.7717
7.34,32.6748
7.36,32.5772
7.38,32.4787
7.4,32.3795
7.42,32.2795
7.44,32.1786
7.46,32.0768
7.48,31.9742
7.5,31.8707
7.52,31.7663
7.54,31.6609
7.56,31.5546
7.58,31.4473
7.6,31.339
7.62,31.2297
7.64,31.1193
7.66,31.0079
7.68,30.8953
7.7,30.7817
7.72,30.6668
7.74,30.5508
7.76,30.4335
7.78,30.315
7.8,30.1953
7.82,30.0742
7.84,29.9517
7.86,29.8279
7.88,29.7027
7.9,29.5759
7.92,29.4477
7.94,29.3179
7.96,29.1866
7.98,29.0536
8,28.9189
8.02,28.7825
8.04,28.6443
8.06,28.5042
8.08,28.3623
8.1,28.2184
8.12,28.0724
8.14,27.9244
8.16,27.7742
8.18,27.6218
8.2,27.4671
8.22,27.31
8.24,27.1505
8.26,26.9884
8.28,26.8236
8.3,26.6561
8.32,26.4858
8.34,26.3125
8.36,26.1361
8.38,25.9566
8.4,25.7737
8.42,25.5874
8.44,25.3974
8.46,25.2037
8.48,25.0061
8.5,24.8045
8.52,24.5985
8.54,24.388
8.56,24.1729
8.58,23.9529
8.6,23.7276
8.62,23.497
8.64,23.2606
8.66,23.0182
8.68,22.7695
8.7,22.514
