C:\Users\oper\Downloads\Photon_Count_2_V5_PC_2_1_1_PIXEL3_3PORT1.son DE_EMBEDDED Lk=0.0
FREQUENCY (GHz), DB[Z33]-Photon_Count_2_V5_PC_2_1_1_PIXEL3_3PORT1
9.26,26.8027
9.28,26.9956
9.3,27.184
9.32,27.3681
9.34,27.548
9.36,27.724
9.38,27.8962
9.4,28.0648
9.42,28.2299
9.44,28.3917
9.46,28.5502
9.48,28.7057
9.5,28.8581
9.52,29.0077
9.54,29.1545
9.56,29.2987
9.58,29.4402
9.6,29.5793
9.62,29.716
9.64,29.8503
9.66,29.9824
9.68,30.1123
9.7,30.2401
9.72,30.3659
9.74,30.4897
9.76,30.6115
9.78,30.7315
9.8,30.8497
9.82,30.9661
9.84,31.0808
9.86,31.1938
9.88,31.3052
9.9,31.4151
9.92,31.5234
9.94,31.6302
9.96,31.7356
9.98,31.8396
10,31.9422
10.02,32.0435
10.04,32.1434
10.06,32.2421
10.08,32.3395
10.1,32.4358
10.12,32.5308
10.14,32.6247
10.16,32.7174
10.18,32.8091
10.2,32.8997
10.22,32.9892
10.24,33.0777
10.26,33.1652
10.28,33.2517
10.3,33.3372
10.32,33.4218
10.34,33.5055
10.36,33.5882
10.38,33.6701
10.4,33.7511
10.42,33.8313
10.44,33.9106
10.46,33.9891
10.48,34.0669
10.5,34.1438
10.52,34.22
10.54,34.2954
10.56,34.3701
10.58,34.444
10.6,34.5173
10.62,34.5898
10.64,34.6617
10.66,34.7329
10.68,34.8034
10.7,34.8733
10.72,34.9425
10.74,35.0111
10.76,35.0791
10.78,35.1465
10.8,35.2133
10.82,35.2796
10.84,35.3452
10.86,35.4103
10.88,35.4749
10.9,35.5388
10.92,35.6023
10.94,35.6652
10.96,35.7276
10.98,35.7896
11,35.851
11.02,35.9119
11.04,35.9723
11.06,36.0323
11.08,36.0917
11.1,36.1508
11.12,36.2093
11.14,36.2674
11.16,36.3251
11.18,36.3824
11.2,36.4392
11.22,36.4956
11.24,36.5517
11.26,36.6073
11.28,36.6625
11.3,36.7174
11.32,36.772
11.34,36.8262
11.36,36.8803
11.38,36.9341
11.4,36.9871
11.42,37.035
11.44,37.0854
11.46,37.1378
11.48,37.1898
11.5,37.2412
11.52,37.2921
11.54,37.3427
11.56,37.3928
11.58,37.4426
11.6,37.492
11.62,37.5411
11.64,37.5899
11.66,37.6384
11.68,37.6865
11.7,37.7344
11.72,37.7819
11.74,37.8291
11.76,37.876
11.78,37.9227
11.8,37.969
11.82,38.0151
11.84,38.0609
11.86,38.1064
11.88,38.1516
11.9,38.1966
11.92,38.2413
11.94,38.2857
11.96,38.3299
11.98,38.3738
12,38.4175
12.02,38.4609
12.04,38.5041
12.06,38.547
12.08,38.5897
12.1,38.6321
12.12,38.6743
12.14,38.7163
12.16,38.758
12.18,38.7995
12.2,38.8408
12.22,38.8819
12.24,38.9227
12.26,38.9633
12.28,39.0037
12.3,39.0439
12.32,39.0839
12.34,39.1237
12.36,39.1632
12.38,39.2026
12.4,39.2418
12.42,39.2807
12.44,39.3195
12.46,39.3581
12.48,39.3964
12.5,39.4346
12.52,39.4726
12.54,39.5104
12.56,39.548
12.58,39.5854
12.6,39.6227
12.62,39.6598
12.64,39.6966
12.66,39.7334
12.68,39.7699
12.7,39.8063
12.72,39.8425
12.74,39.8785
12.76,39.9143
12.78,39.95
12.8,39.9855
12.82,40.0209
12.84,40.0561
12.86,40.0912
12.88,40.126
12.9,40.1608
12.92,40.1953
12.94,40.2297
12.96,40.264
12.98,40.2981
13,40.3321
13.02,40.3659
13.04,40.3996
13.06,40.4331
13.08,40.4665
13.1,40.4997
13.12,40.5328
13.14,40.5657
13.16,40.5985
13.18,40.6312
13.2,40.6638
13.22,40.6962
13.24,40.7284
13.26,40.7606
13.28,40.7926
13.3,40.8244
13.32,40.8562
13.34,40.8878
13.36,40.9193
13.38,40.9507
13.4,40.9819
13.42,41.013
13.44,41.044
13.46,41.0749
13.48,41.1056
13.5,41.1363
13.52,41.1668
13.54,41.1972
13.56,41.2275
13.58,41.2576
13.6,41.2877
13.62,41.3176
13.64,41.3474
13.66,41.3772
13.68,41.4068
13.7,41.4363
13.72,41.4656
13.74,41.4949
13.76,41.5241
13.78,41.5532
13.8,41.5821
13.82,41.611
13.84,41.6397
13.86,41.6684
13.88,41.6969
13.9,41.7254
13.92,41.7537
13.94,41.782
13.96,41.8101
13.98,41.8382
14,41.8661
14.02,41.894
14.04,41.9217
14.06,41.9494
14.08,41.977
14.1,42.0045
14.12,42.0318
14.14,42.0591
14.16,42.0864
14.18,42.1135
14.2,42.1405
14.22,42.1674
14.24,42.1943
14.26,42.2211
14.28,42.2477
14.3,42.2743
14.32,42.3008
14.34,42.3273
14.36,42.3536
14.38,42.3799
14.4,42.406
14.42,42.4321
14.44,42.4581
14.46,42.4841
14.48,42.5099
14.5,42.5357
14.52,42.5614
14.54,42.587
14.56,42.6125
14.58,42.638
14.6,42.6634
14.62,42.6887
14.64,42.7139
14.66,42.7391
14.68,42.7642
14.7,42.7892
14.72,42.8142
14.74,42.839
14.76,42.8638
14.78,42.8886
14.8,42.9132
14.82,42.9378
14.84,42.9623
14.86,42.9868
14.88,43.0112
14.9,43.0355
14.92,43.0598
14.94,43.084
14.96,43.1081
14.98,43.1322
15,43.1562
15.02,43.1801
15.04,43.204
15.06,43.2278
15.08,43.2515
15.1,43.2752
15.12,43.2989
15.14,43.3224
15.16,43.3459
15.18,43.3694
15.2,43.3928
15.22,43.4161
15.24,43.4394
15.26,43.4627
15.28,43.4858
15.3,43.509
15.32,43.532
15.34,43.5551
15.36,43.578
15.38,43.601
15.4,43.6238
15.42,43.6467
15.44,43.6694
15.46,43.6922
15.48,43.7149
15.5,43.7375
15.52,43.7601
15.54,43.7827
15.56,43.8052
15.58,43.8277
15.6,43.8501
15.62,43.8725
15.64,43.8949
15.66,43.9172
15.68,43.9395
15.7,43.9618
15.72,43.984
15.74,44.0063
15.76,44.0285
15.78,44.0506
15.8,44.0728
15.82,44.095
15.84,44.1171
15.86,44.1392
15.88,44.1614
15.9,44.1835
15.92,44.2056
15.94,44.2278
15.96,44.25
15.98,44.2722
16,44.2944
16.02,44.3167
16.04,44.339
16.06,44.3614
16.08,44.3838
16.1,44.4064
16.12,44.4291
16.14,44.4519
16.16,44.4749
16.18,44.4981
16.2,44.5215
16.22,44.5451
16.24,44.5691
16.26,44.5935
16.28,44.6184
16.3,44.6439
16.32,44.6701
16.34,44.6972
16.36,44.7255
16.38,44.7552
16.4,44.7869
16.42,44.8211
16.44,44.8589
16.46,44.9015
16.48,44.9509
16.5,45.0097
16.52,45.0794
16.54,45.1488
16.56,45.1317
16.58,44.8242
16.6,44.5411
16.62,44.5383
16.64,44.6086
16.66,44.6771
16.68,44.7345
16.7,44.7828
16.72,44.8244
16.74,44.8612
16.76,44.8945
16.78,44.9252
16.8,44.954
16.82,44.9812
16.84,45.0072
16.86,45.0322
16.88,45.0564
16.9,45.08
16.92,45.103
16.94,45.1255
16.96,45.1476
16.98,45.1693
17,45.1908
17.02,45.2119
17.04,45.2329
17.06,45.2536
17.08,45.2741
17.1,45.2944
17.12,45.3146
17.14,45.3346
17.16,45.3545
17.18,45.3743
17.2,45.3939
17.22,45.4135
17.24,45.4329
17.26,45.4522
17.28,45.4715
17.3,45.4906
17.32,45.5097
17.34,45.5287
17.36,45.5476
17.38,45.5665
17.4,45.5853
17.42,45.604
17.44,45.6226
17.46,45.6412
17.48,45.6598
17.5,45.6783
17.52,45.6967
17.54,45.7151
17.56,45.7334
17.58,45.7516
17.6,45.7699
17.62,45.788
17.64,45.8062
17.66,45.8242
17.68,45.8423
17.7,45.8603
17.72,45.8782
17.74,45.8961
17.76,45.914
17.78,45.9318
17.8,45.9496
17.82,45.9674
17.84,45.9851
17.86,46.0027
17.88,46.0204
17.9,46.038
17.92,46.0555
17.94,46.0731
17.96,46.0906
17.98,46.108
18,46.1254
18.02,46.1428
18.04,46.1602
18.06,46.1775
18.08,46.1948
18.1,46.212
18.12,46.2293
18.14,46.2465
18.16,46.2636
18.18,46.2807
18.2,46.2978
18.22,46.3149
18.24,46.3319
18.26,46.349
18.28,46.3659
18.3,46.3829
18.32,46.3998
18.34,46.4167
18.36,46.4335
18.38,46.4504
18.4,46.4672
18.42,46.4839
18.44,46.5007
18.46,46.5174
18.48,46.5341
18.5,46.5508
18.52,46.5674
18.54,46.584
18.56,46.6006
18.58,46.6171
18.6,46.6337
18.62,46.6502
18.64,46.6667
18.66,46.6831
18.68,46.6995
18.7,46.7159
18.72,46.7323
18.74,46.7487
18.76,46.765
18.78,46.7813
18.8,46.7976
18.82,46.8138
18.84,46.83
18.86,46.8463
18.88,46.8624
18.9,46.8786
18.92,46.8947
18.94,46.9108
18.96,46.9269
18.98,46.943
19,46.959
19.02,46.975
19.04,46.991
19.06,47.007
19.08,47.023
19.1,47.0389
19.12,47.0548
19.14,47.0707
19.16,47.0865
19.18,47.1024
19.2,47.1182
19.22,47.134
19.24,47.1498
19.26,47.1655
19.28,47.1813
19.3,47.197
19.32,47.2127
19.34,47.2283
19.36,47.244
19.38,47.2596
19.4,47.2752
19.42,47.2908
19.44,47.3064
19.46,47.3219
19.48,47.3374
19.5,47.353
19.52,47.3684
19.54,47.3839
19.56,47.3994
19.58,47.4148
19.6,47.4302
19.62,47.4456
19.64,47.461
19.66,47.4763
19.68,47.4917
19.7,47.507
19.72,47.5223
19.74,47.5376
19.76,47.5528
19.78,47.5681
19.8,47.5833
19.82,47.5985
19.84,47.6137
19.86,47.6288
19.88,47.644
19.9,47.6591
19.92,47.6743
19.94,47.6894
19.96,47.7044
19.98,47.7195
20,47.7345
C:\Users\oper\Downloads\Photon_Count_2_V5_PC_2_1_1_PIXEL3_3PORT1.son DE_EMBEDDED Lk=13.0
FREQUENCY (GHz), DB[Z33]-Photon_Count_2_V5_PC_2_1_1_PIXEL3_3PORT1
2,52.8363
2.02,52.7389
2.04,52.6422
2.06,52.5462
2.08,52.4509
2.1,52.3563
2.12,52.2623
2.14,52.169
2.16,52.0763
2.18,51.9843
2.2,51.8928
2.22,51.802
2.24,51.7117
2.26,51.622
2.28,51.5328
2.3,51.4442
2.32,51.3561
2.34,51.2685
2.36,51.1814
2.38,51.0948
2.4,51.0087
2.42,50.923
2.44,50.8378
2.46,50.7531
2.48,50.6688
2.5,50.5849
2.52,50.5015
2.54,50.4184
2.56,50.3358
2.58,50.2535
2.6,50.1717
2.62,50.0902
2.64,50.009
2.66,49.9283
2.68,49.8478
2.7,49.7678
2.72,49.688
2.74,49.6086
2.76,49.5295
2.78,49.4507
2.8,49.3722
2.82,49.294
2.84,49.2161
2.86,49.1384
2.88,49.0611
2.9,48.984
2.92,48.9072
2.94,48.8306
2.96,48.7543
2.98,48.6782
3,48.6024
3.02,48.5267
3.04,48.4513
3.06,48.3762
3.08,48.3012
3.1,48.2265
3.12,48.1519
3.14,48.0775
3.16,48.0034
3.18,47.9294
3.2,47.8556
3.22,47.7819
3.24,47.7085
3.26,47.6352
3.28,47.562
3.3,47.489
3.32,47.4162
3.34,47.3435
3.36,47.2709
3.38,47.1985
3.4,47.1262
3.42,47.054
3.44,46.982
3.46,46.91
3.48,46.8382
3.5,46.7665
3.52,46.6948
3.54,46.6233
3.56,46.5519
3.58,46.4805
3.6,46.4092
3.62,46.338
3.64,46.2669
3.66,46.1959
3.68,46.1249
3.7,46.054
3.72,45.9831
3.74,45.9123
3.76,45.8415
3.78,45.7708
3.8,45.7001
3.82,45.6295
3.84,45.5589
3.86,45.4883
3.88,45.4177
3.9,45.3472
3.92,45.2767
3.94,45.2061
3.96,45.1356
3.98,45.0651
4,44.9946
4.02,44.9241
4.04,44.8536
4.06,44.7831
4.08,44.7126
4.1,44.642
4.12,44.5714
4.14,44.5008
4.16,44.4302
4.18,44.3595
4.2,44.2888
4.22,44.218
4.24,44.1472
4.26,44.0763
4.28,44.0054
4.3,43.9344
4.32,43.8634
4.34,43.7922
4.36,43.721
4.38,43.6498
4.4,43.5784
4.42,43.507
4.44,43.4355
4.46,43.3639
4.48,43.2922
4.5,43.2204
4.52,43.1484
4.54,43.0764
4.56,43.0043
4.58,42.932
4.6,42.8596
4.62,42.7871
4.64,42.7145
4.66,42.6417
4.68,42.5688
4.7,42.4957
4.72,42.4225
4.74,42.3491
4.76,42.2756
4.78,42.2019
4.8,42.128
4.82,42.054
4.84,41.9798
4.86,41.9054
4.88,41.8308
4.9,41.756
4.92,41.6811
4.94,41.6059
4.96,41.5305
4.98,41.4549
5,41.3791
5.02,41.303
5.04,41.2268
5.06,41.1503
5.08,41.0735
5.1,40.9965
5.12,40.9193
5.14,40.8418
5.16,40.764
5.18,40.686
5.2,40.6076
5.22,40.5291
5.24,40.4502
5.26,40.371
5.28,40.2915
5.3,40.2117
5.32,40.1316
5.34,40.0512
5.36,39.9704
5.38,39.8894
5.4,39.8079
5.42,39.7262
5.44,39.644
5.46,39.5615
5.48,39.4787
5.5,39.3954
5.52,39.3118
5.54,39.2277
5.56,39.1433
5.58,39.0584
5.6,38.9732
5.62,38.8875
5.64,38.8013
5.66,38.7147
5.68,38.6277
5.7,38.5402
5.72,38.4522
5.74,38.3637
5.76,38.2747
5.78,38.1852
5.8,38.0952
5.82,38.0047
5.84,37.9136
5.86,37.822
5.88,37.7298
5.9,37.6371
5.92,37.5437
5.94,37.4498
5.96,37.3552
5.98,37.26
6,37.1642
6.02,37.0677
6.04,36.9706
6.06,36.8727
6.08,36.7742
6.1,36.6749
6.12,36.575
6.14,36.4742
6.16,36.3728
6.18,36.2705
6.2,36.1674
6.22,36.0636
6.24,35.9588
6.26,35.8533
6.28,35.7468
6.3,35.6395
6.32,35.5312
6.34,35.4221
6.36,35.3119
6.38,35.2008
6.4,35.0886
6.42,34.9754
6.44,34.8612
6.46,34.7459
6.48,34.6294
6.5,34.5119
6.52,34.3931
6.54,34.2731
6.56,34.152
6.58,34.0295
6.6,33.9057
6.62,33.7806
6.64,33.6542
6.66,33.5263
6.68,33.397
6.7,33.2661
6.72,33.1338
6.74,32.9998
6.76,32.8643
6.78,32.727
6.8,32.5881
6.82,32.4473
6.84,32.3048
6.86,32.1603
6.88,32.0139
6.9,31.8654
6.92,31.7149
6.94,31.5622
6.96,31.4073
6.98,31.2502
7,31.0906
7.02,30.9286
7.04,30.764
7.06,30.5968
7.08,30.4268
7.1,30.254
7.12,30.0782
7.14,29.8994
7.16,29.7173
7.18,29.532
7.2,29.3431
7.22,29.1507
7.24,28.9545
7.26,28.7544
7.28,28.5502
7.3,28.3417
7.32,28.1287
7.34,27.9109
7.36,27.6883
7.38,27.4604
7.4,27.2271
7.42,26.988
7.44,26.7429
7.46,26.4914
7.48,26.2332
7.5,25.9677
7.52,25.6947
7.54,25.4136
7.56,25.1239
7.58,24.8251
7.6,24.5164
7.62,24.1973
7.64,23.8669
7.66,23.5244
7.68,23.1688
7.7,22.7991
7.72,22.4139
7.74,22.012
7.76,21.5917
7.78,21.1512
7.8,20.6884
7.82,20.2009
7.84,19.6858
7.86,19.1397
7.88,18.5586
7.9,17.9375
7.92,17.2704
7.94,16.5499
7.96,15.7664
7.98,14.9079
8,13.9581
8.02,12.8953
8.04,11.689
8.06,10.2942
8.08,8.64204
8.1,6.61866
8.12,4.02007
8.14,0.449682
8.16,-4.6501
8.18,-6.57475
8.2,-1.32794
8.22,2.75984
8.24,5.64648
8.26,7.83767
8.28,9.59444
8.3,11.0574
8.32,12.3094
8.34,13.4027
8.36,14.3726
8.38,15.2439
8.4,16.0344
8.42,16.7577
8.44,17.4243
8.46,18.0422
8.48,18.618
8.5,19.157
8.52,19.6635
8.54,20.1412
8.56,20.5931
8.58,21.0218
8.6,21.4296
8.62,21.8183
8.64,22.1897
8.66,22.5452
8.68,22.886
8.7,23.2133
8.72,23.5282
8.74,23.8314
8.76,24.1239
8.78,24.4063
8.8,24.6793
8.82,24.9435
8.84,25.1994
8.86,25.4476
8.88,25.6884
8.9,25.9222
8.92,26.1496
8.94,26.3707
8.96,26.5859
8.98,26.7956
9,26.9999
9.02,27.1992
9.04,27.3937
9.06,27.5836
9.08,27.7691
9.1,27.9504
9.12,28.1277
9.14,28.3012
9.16,28.4709
9.18,28.6371
9.2,28.8
9.22,28.9595
9.24,29.1159
9.26,29.2693
9.28,29.4198
9.3,29.5675
9.32,29.7125
9.34,29.8548
9.36,29.9946
9.38,30.132
9.4,30.2671
9.42,30.3998
9.44,30.5304
9.46,30.6588
9.48,30.7852
9.5,30.9095
9.52,31.0319
9.54,31.1524
9.56,31.2711
9.58,31.388
9.6,31.5032
9.62,31.6167
9.64,31.7285
9.66,31.8388
9.68,31.9476
9.7,32.0548
9.72,32.1606
9.74,32.2649
9.76,32.3679
9.78,32.4695
9.8,32.5698
9.82,32.6688
9.84,32.7665
9.86,32.863
9.88,32.9584
9.9,33.0525
9.92,33.1456
9.94,33.2375
9.96,33.3283
9.98,33.4181
10,33.5068
10.02,33.5945
10.04,33.6812
10.06,33.767
10.08,33.8518
10.1,33.9357
10.12,34.0186
10.14,34.1007
10.16,34.1819
10.18,34.2622
10.2,34.3417
10.22,34.4204
10.24,34.4983
10.26,34.5754
10.28,34.6517
10.3,34.7273
10.32,34.8021
10.34,34.8762
10.36,34.9496
10.38,35.0223
10.4,35.0943
10.42,35.1656
10.44,35.2362
10.46,35.3062
10.48,35.3756
10.5,35.4443
10.52,35.5124
10.54,35.5799
10.56,35.6468
10.58,35.7132
10.6,35.7789
10.62,35.8441
10.64,35.9087
10.66,35.9728
10.68,36.0363
10.7,36.0994
10.72,36.1618
10.74,36.2238
10.76,36.2853
10.78,36.3463
10.8,36.4068
10.82,36.4668
10.84,36.5263
10.86,36.5854
10.88,36.644
10.9,36.7022
10.92,36.7599
10.94,36.8172
10.96,36.8741
10.98,36.9305
11,36.9866
11.02,37.0422
11.04,37.0974
11.06,37.1523
11.08,37.2067
11.1,37.2608
11.12,37.3146
11.14,37.368
11.16,37.4211
11.18,37.474
11.2,37.5267
11.22,37.579
11.24,37.6272
11.26,37.6754
11.28,37.7267
11.3,37.7777
11.32,37.8281
11.34,37.8781
11.36,37.9277
11.38,37.9769
11.4,38.0257
11.42,38.0742
11.44,38.1224
11.46,38.1703
11.48,38.2179
11.5,38.2651
11.52,38.3121
11.54,38.3588
11.56,38.4052
11.58,38.4513
11.6,38.4971
11.62,38.5426
11.64,38.5879
11.66,38.6328
11.68,38.6776
11.7,38.722
11.72,38.7662
11.74,38.8102
11.76,38.8538
11.78,38.8973
11.8,38.9405
11.82,38.9834
11.84,39.0261
11.86,39.0685
11.88,39.1108
11.9,39.1527
11.92,39.1945
11.94,39.236
11.96,39.2773
11.98,39.3184
12,39.3593
12.02,39.3999
12.04,39.4403
12.06,39.4805
12.08,39.5205
12.1,39.5603
12.12,39.5999
12.14,39.6392
12.16,39.6784
12.18,39.7174
12.2,39.7561
12.22,39.7947
12.24,39.8331
12.26,39.8713
12.28,39.9093
12.3,39.9471
12.32,39.9847
12.34,40.0221
12.36,40.0594
12.38,40.0965
12.4,40.1334
12.42,40.1701
12.44,40.2066
12.46,40.243
12.48,40.2792
12.5,40.3152
12.52,40.3511
12.54,40.3868
12.56,40.4223
12.58,40.4577
12.6,40.4929
12.62,40.5279
12.64,40.5628
12.66,40.5975
12.68,40.6321
12.7,40.6665
12.72,40.7008
12.74,40.7349
12.76,40.7689
12.78,40.8027
12.8,40.8364
12.82,40.8699
12.84,40.9033
12.86,40.9365
12.88,40.9696
12.9,41.0026
12.92,41.0354
12.94,41.0681
12.96,41.1006
12.98,41.133
13,41.1653
13.02,41.1974
13.04,41.2294
13.06,41.2613
13.08,41.293
13.1,41.3247
13.12,41.3562
13.14,41.3875
13.16,41.4188
13.18,41.4499
13.2,41.4809
13.22,41.5118
13.24,41.5425
13.26,41.5731
13.28,41.6037
13.3,41.6341
13.32,41.6643
13.34,41.6945
13.36,41.7246
13.38,41.7545
13.4,41.7843
13.42,41.814
13.44,41.8436
13.46,41.8731
13.48,41.9025
13.5,41.9318
13.52,41.961
13.54,41.99
13.56,42.019
13.58,42.0478
13.6,42.0766
13.62,42.1052
13.64,42.1338
13.66,42.1622
13.68,42.1906
13.7,42.2188
13.72,42.247
13.74,42.275
13.76,42.303
13.78,42.3308
13.8,42.3586
13.82,42.3863
13.84,42.4138
13.86,42.4413
13.88,42.4687
13.9,42.496
13.92,42.5232
13.94,42.5503
13.96,42.5774
13.98,42.6043
14,42.6311
14.02,42.6579
14.04,42.6846
14.06,42.7112
14.08,42.7377
14.1,42.7641
14.12,42.7904
14.14,42.8167
14.16,42.8428
14.18,42.8689
14.2,42.8949
14.22,42.9209
14.24,42.9467
14.26,42.9725
14.28,42.9982
14.3,43.0238
14.32,43.0493
14.34,43.0748
14.36,43.1001
14.38,43.1254
14.4,43.1507
14.42,43.1758
14.44,43.2009
14.46,43.2259
14.48,43.2508
14.5,43.2757
14.52,43.3005
14.54,43.3252
14.56,43.3499
14.58,43.3744
14.6,43.399
14.62,43.4234
14.64,43.4478
14.66,43.4721
14.68,43.4963
14.7,43.5205
14.72,43.5446
14.74,43.5686
14.76,43.5926
14.78,43.6165
14.8,43.6404
14.82,43.6642
14.84,43.6879
14.86,43.7115
14.88,43.7352
14.9,43.7587
14.92,43.7822
14.94,43.8056
14.96,43.829
14.98,43.8523
15,43.8755
15.02,43.8987
15.04,43.9218
15.06,43.9449
15.08,43.9679
15.1,43.9909
15.12,44.0138
15.14,44.0367
15.16,44.0595
15.18,44.0822
15.2,44.1049
15.22,44.1276
15.24,44.1502
15.26,44.1727
15.28,44.1952
15.3,44.2177
15.32,44.2401
15.34,44.2625
15.36,44.2848
15.38,44.3071
15.4,44.3293
15.42,44.3515
15.44,44.3737
15.46,44.3958
15.48,44.4178
15.5,44.4399
15.52,44.4619
15.54,44.4838
15.56,44.5058
15.58,44.5277
15.6,44.5495
15.62,44.5714
15.64,44.5932
15.66,44.6149
15.68,44.6367
15.7,44.6585
15.72,44.6802
15.74,44.7019
15.76,44.7236
15.78,44.7453
15.8,44.7669
15.82,44.7886
15.84,44.8103
15.86,44.832
15.88,44.8537
15.9,44.8754
15.92,44.8971
15.94,44.9189
15.96,44.9407
15.98,44.9626
16,44.9845
16.02,45.0065
16.04,45.0286
16.06,45.0508
16.08,45.0731
16.1,45.0955
16.12,45.1182
16.14,45.141
16.16,45.1641
16.18,45.1875
16.2,45.2112
16.22,45.2354
16.24,45.2601
16.26,45.2855
16.28,45.3116
16.3,45.3387
16.32,45.3672
16.34,45.3972
16.36,45.4295
16.38,45.4646
16.4,45.5037
16.42,45.5483
16.44,45.6008
16.46,45.6636
16.48,45.736
16.5,45.7905
16.52,45.6792
16.54,45.3028
16.56,45.1485
16.58,45.1922
16.6,45.2638
16.62,45.3272
16.64,45.3801
16.66,45.4249
16.68,45.464
16.7,45.4988
16.72,45.5307
16.74,45.5602
16.76,45.5879
16.78,45.6142
16.8,45.6395
16.82,45.6638
16.84,45.6874
16.86,45.7104
16.88,45.7329
16.9,45.7549
16.92,45.7765
16.94,45.7979
16.96,45.8189
16.98,45.8396
17,45.8602
17.02,45.8805
17.04,45.9006
17.06,45.9206
17.08,45.9404
17.1,45.9601
17.12,45.9797
17.14,45.9991
17.16,46.0184
17.18,46.0376
17.2,46.0567
17.22,46.0758
17.24,46.0947
17.26,46.1135
17.28,46.1323
17.3,46.151
17.32,46.1697
17.34,46.1882
17.36,46.2067
17.38,46.2251
17.4,46.2435
17.42,46.2618
17.44,46.2801
17.46,46.2983
17.48,46.3164
17.5,46.3345
17.52,46.3526
17.54,46.3706
17.56,46.3886
17.58,46.4065
17.6,46.4243
17.62,46.4421
17.64,46.4599
17.66,46.4777
17.68,46.4954
17.7,46.513
17.72,46.5306
17.74,46.5482
17.76,46.5657
17.78,46.5832
17.8,46.6007
17.82,46.6181
17.84,46.6355
17.86,46.6529
17.88,46.6702
17.9,46.6875
17.92,46.7047
17.94,46.722
17.96,46.7392
17.98,46.7563
18,46.7734
18.02,46.7905
18.04,46.8076
18.06,46.8246
18.08,46.8416
18.1,46.8586
18.12,46.8755
18.14,46.8924
18.16,46.9093
18.18,46.9261
18.2,46.943
18.22,46.9598
18.24,46.9765
18.26,46.9932
18.28,47.01
18.3,47.0266
18.32,47.0433
18.34,47.0599
18.36,47.0765
18.38,47.0931
18.4,47.1096
18.42,47.1261
18.44,47.1426
18.46,47.1591
18.48,47.1755
18.5,47.1919
18.52,47.2083
18.54,47.2247
18.56,47.241
18.58,47.2573
18.6,47.2736
18.62,47.2899
18.64,47.3061
18.66,47.3223
18.68,47.3385
18.7,47.3547
18.72,47.3708
18.74,47.387
18.76,47.4031
18.78,47.4191
18.8,47.4352
18.82,47.4512
18.84,47.4672
18.86,47.4832
18.88,47.4992
18.9,47.5151
18.92,47.531
18.94,47.5469
18.96,47.5628
18.98,47.5786
19,47.5945
19.02,47.6103
19.04,47.6261
19.06,47.6418
19.08,47.6576
19.1,47.6733
19.12,47.689
19.14,47.7047
19.16,47.7204
19.18,47.736
19.2,47.7516
19.22,47.7673
19.24,47.7828
19.26,47.7984
19.28,47.814
19.3,47.8295
19.32,47.845
19.34,47.8605
19.36,47.876
19.38,47.8914
19.4,47.9069
19.42,47.9223
19.44,47.9377
19.46,47.9531
19.48,47.9685
19.5,47.9838
19.52,47.9992
19.54,48.0145
19.56,48.0298
19.58,48.0451
19.6,48.0603
19.62,48.0756
19.64,48.0908
19.66,48.106
19.68,48.1213
19.7,48.1364
19.72,48.1516
19.74,48.1668
19.76,48.1819
19.78,48.197
19.8,48.2121
19.82,48.2272
19.84,48.2423
19.86,48.2574
19.88,48.2724
19.9,48.2875
19.92,48.3025
19.94,48.3175
19.96,48.3325
19.98,48.3475
20,48.3625
C:\Users\oper\Downloads\Photon_Count_2_V5_PC_2_1_1_PIXEL3_3PORT1.son DE_EMBEDDED Lk=14.0
FREQUENCY (GHz), DB[Z33]-Photon_Count_2_V5_PC_2_1_1_PIXEL3_3PORT1
2,52.8063
2.02,52.7082
2.04,52.6109
2.06,52.5142
2.08,52.4183
2.1,52.323
2.12,52.2283
2.14,52.1343
2.16,52.041
2.18,51.9482
2.2,51.856
2.22,51.7644
2.24,51.6734
2.26,51.5829
2.28,51.493
2.3,51.4036
2.32,51.3148
2.34,51.2264
2.36,51.1385
2.38,51.0511
2.4,50.9642
2.42,50.8777
2.44,50.7917
2.46,50.7061
2.48,50.621
2.5,50.5362
2.52,50.4519
2.54,50.368
2.56,50.2845
2.58,50.2013
2.6,50.1185
2.62,50.0361
2.64,49.9541
2.66,49.8724
2.68,49.791
2.7,49.7099
2.72,49.6292
2.74,49.5488
2.76,49.4687
2.78,49.3889
2.8,49.3094
2.82,49.2302
2.84,49.1512
2.86,49.0725
2.88,48.9941
2.9,48.916
2.92,48.838
2.94,48.7604
2.96,48.6829
2.98,48.6057
3,48.5288
3.02,48.452
3.04,48.3755
3.06,48.2991
3.08,48.223
3.1,48.147
3.12,48.0712
3.14,47.9957
3.16,47.9203
3.18,47.845
3.2,47.7699
3.22,47.695
3.24,47.6203
3.26,47.5457
3.28,47.4712
3.3,47.3969
3.32,47.3227
3.34,47.2486
3.36,47.1747
3.38,47.1008
3.4,47.0271
3.42,46.9535
3.44,46.88
3.46,46.8066
3.48,46.7333
3.5,46.6601
3.52,46.5869
3.54,46.5139
3.56,46.4409
3.58,46.368
3.6,46.2951
3.62,46.2224
3.64,46.1496
3.66,46.0769
3.68,46.0043
3.7,45.9317
3.72,45.8592
3.74,45.7867
3.76,45.7142
3.78,45.6417
3.8,45.5693
3.82,45.4968
3.84,45.4244
3.86,45.352
3.88,45.2796
3.9,45.2072
3.92,45.1348
3.94,45.0624
3.96,44.99
3.98,44.9175
4,44.845
4.02,44.7725
