C:\Users\oper\Downloads\Photon_count_2_V5_2D_2_5CELL_mod_2port.son DE_EMBEDDED Lk=0.0
FREQUENCY (GHz), DB[S21]-Photon_count_2_V5_2D_2_5CELL_mod_2port
14.901,-0.608011
14.9015,-0.607683
14.902,-0.607359
14.9025,-0.60704
14.903,-0.606726
14.9035,-0.606416
14.904,-0.606111
14.9045,-0.60581
14.905,-0.605513
14.9055,-0.60522
14.906,-0.604931
14.9065,-0.604647
14.907,-0.604366
14.9075,-0.604089
14.908,-0.603815
14.9085,-0.603545
14.909,-0.603279
14.9095,-0.603017
14.91,-0.602758
14.9105,-0.602502
14.911,-0.602249
14.9115,-0.602
14.912,-0.601754
14.9125,-0.601511
14.913,-0.601271
14.9135,-0.601034
14.914,-0.6008
14.9145,-0.600569
14.915,-0.600341
14.9155,-0.600115
14.916,-0.599892
14.9165,-0.599672
14.917,-0.599455
14.9175,-0.59924
14.918,-0.599027
14.9185,-0.598817
14.919,-0.59861
14.9195,-0.598404
14.92,-0.598201
14.9205,-0.598001
14.921,-0.597802
14.9215,-0.597606
14.922,-0.597412
14.9225,-0.59722
14.923,-0.59703
14.9235,-0.596842
14.924,-0.596656
14.9245,-0.596472
14.925,-0.59629
14.9255,-0.59611
14.926,-0.595932
14.9265,-0.595755
14.927,-0.595581
14.9275,-0.595408
14.928,-0.595236
14.9285,-0.595067
14.929,-0.594899
14.9295,-0.594733
14.93,-0.594568
14.9305,-0.594405
14.931,-0.594243
14.9315,-0.594083
14.932,-0.593924
14.9325,-0.593767
14.933,-0.593611
14.9335,-0.593457
14.934,-0.593303
14.9345,-0.593152
14.935,-0.593001
14.9355,-0.592852
14.936,-0.592704
14.9365,-0.592557
14.937,-0.592412
14.9375,-0.592268
14.938,-0.592125
14.9385,-0.591983
14.939,-0.591842
14.9395,-0.591702
14.94,-0.591564
14.9405,-0.591426
14.941,-0.59129
14.9415,-0.591154
14.942,-0.59102
14.9425,-0.590886
14.943,-0.590754
14.9435,-0.590622
14.944,-0.590492
14.9445,-0.590362
14.945,-0.590233
14.9455,-0.590106
14.946,-0.589979
14.9465,-0.589852
14.947,-0.589727
14.9475,-0.589603
14.948,-0.589479
14.9485,-0.589356
14.949,-0.589234
14.9495,-0.589113
14.95,-0.588992
14.9505,-0.588872
14.951,-0.588753
14.9515,-0.588635
14.952,-0.588517
14.9525,-0.5884
14.953,-0.588284
14.9535,-0.588168
14.954,-0.588053
14.9545,-0.587939
14.955,-0.587825
14.9555,-0.587712
14.956,-0.587599
14.9565,-0.587487
14.957,-0.587376
14.9575,-0.587265
14.958,-0.587155
14.9585,-0.587045
14.959,-0.586936
14.9595,-0.586827
14.96,-0.586719
14.9605,-0.586612
14.961,-0.586504
14.9615,-0.586398
14.962,-0.586292
14.9625,-0.586186
14.963,-0.586081
14.9635,-0.585976
14.964,-0.585872
14.9645,-0.585768
14.965,-0.585664
14.9655,-0.585561
14.966,-0.585459
14.9665,-0.585356
14.967,-0.585255
14.9675,-0.585153
14.968,-0.585052
14.9685,-0.584952
14.969,-0.584851
14.9695,-0.584751
14.97,-0.584652
14.9705,-0.584553
14.971,-0.584454
14.9715,-0.584355
14.972,-0.584257
14.9725,-0.584159
14.973,-0.584061
14.9735,-0.583964
14.974,-0.583867
14.9745,-0.58377
14.975,-0.583674
14.9755,-0.583578
14.976,-0.583482
14.9765,-0.583387
14.977,-0.583291
14.9775,-0.583196
14.978,-0.583101
14.9785,-0.583007
14.979,-0.582913
14.9795,-0.582819
14.98,-0.582725
14.9805,-0.582631
14.981,-0.582538
14.9815,-0.582445
14.982,-0.582352
14.9825,-0.58226
14.983,-0.582167
14.9835,-0.582075
14.984,-0.581983
14.9845,-0.581891
14.985,-0.581799
14.9855,-0.581708
14.986,-0.581617
14.9865,-0.581526
14.987,-0.581435
14.9875,-0.581344
14.988,-0.581254
